id_subsistema;nom_subsistema;din_instante;val_cargaenergiamwmed
N;NORTE;2018-01-14;4697.02916667
NE;NORDESTE;2018-01-14;9590.605875
S;SUL;2018-01-14;9762.380875
SE;SUDESTE;2018-01-14;33514.08320833
N;NORTE;2018-01-15;5131.90241667
NE;NORDESTE;2018-01-15;10565.25475
S;SUL;2018-01-15;12586.92879167
SE;SUDESTE;2018-01-15;39813.39216667
N;NORTE;2018-01-16;5332.97435729
NE;NORDESTE;2018-01-16;10710.34270833
S;SUL;2018-01-16;12864.55316667
SE;SUDESTE;2018-01-16;41243.09779167
N;NORTE;2018-01-17;5440.48652817
NE;NORDESTE;2018-01-17;10727.48375
S;SUL;2018-01-17;12886.64154167
SE;SUDESTE;2018-01-17;42128.94858333
N;NORTE;2018-01-18;5300.236125
NE;NORDESTE;2018-01-18;10918.73070833
S;SUL;2018-01-18;13272.85220833
SE;SUDESTE;2018-01-18;43342.24191667
N;NORTE;2018-01-19;5234.65770833
NE;NORDESTE;2018-01-19;10972.10895833
S;SUL;2018-01-19;12956.82445833
SE;SUDESTE;2018-01-19;43622.99158333
N;NORTE;2018-01-20;5229.55083333
NE;NORDESTE;2018-01-20;10369.2185
S;SUL;2018-01-20;11008.30729167
SE;SUDESTE;2018-01-20;39452.90891667
N;NORTE;2018-01-21;4990.588875
NE;NORDESTE;2018-01-21;9524.13475
S;SUL;2018-01-21;9360.025125
SE;SUDESTE;2018-01-21;36185.29416667
N;NORTE;2018-01-22;5530.50595833
NE;NORDESTE;2018-01-22;10712.187375
S;SUL;2018-01-22;12099.57070833
SE;SUDESTE;2018-01-22;43087.81983333
N;NORTE;2018-01-23;5511.65804167
NE;NORDESTE;2018-01-23;10907.811125
S;SUL;2018-01-23;12685.71466667
SE;SUDESTE;2018-01-23;44249.764625
N;NORTE;2018-01-24;5478.17975
NE;NORDESTE;2018-01-24;10768.268625
S;SUL;2018-01-24;12930.25145833
SE;SUDESTE;2018-01-24;44329.28583333
N;NORTE;2018-01-25;5411.63454167
NE;NORDESTE;2018-01-25;10910.468125
S;SUL;2018-01-25;12568.32975
SE;SUDESTE;2018-01-25;43445.88816667
N;NORTE;2018-01-26;5428.31604167
NE;NORDESTE;2018-01-26;10839.49491667
S;SUL;2018-01-26;12497.27441667
SE;SUDESTE;2018-01-26;42692.44254167
N;NORTE;2018-01-27;5309.22083333
NE;NORDESTE;2018-01-27;10093.96745833
S;SUL;2018-01-27;10838.219375
SE;SUDESTE;2018-01-27;38043.358375
N;NORTE;2018-01-28;4959.65195833
NE;NORDESTE;2018-01-28;9440.891125
S;SUL;2018-01-28;9588.59845833
SE;SUDESTE;2018-01-28;34781.619
N;NORTE;2018-01-29;5433.706
NE;NORDESTE;2018-01-29;10583.68958333
S;SUL;2018-01-29;12529.50216667
SE;SUDESTE;2018-01-29;41570.37470833
N;NORTE;2018-01-30;5551.807875
NE;NORDESTE;2018-01-30;10904.18979167
S;SUL;2018-01-30;12751.91041667
SE;SUDESTE;2018-01-30;40541.29983333
N;NORTE;2018-01-31;5622.37708333
NE;NORDESTE;2018-01-31;10912.73820833
S;SUL;2018-01-31;12938.12541667
SE;SUDESTE;2018-01-31;39127.14816667
N;NORTE;2018-02-01;5646.0025
NE;NORDESTE;2018-02-01;11087.18966667
S;SUL;2018-02-01;12995.038625
SE;SUDESTE;2018-02-01;39501.93791667
N;NORTE;2018-02-02;5495.87433333
NE;NORDESTE;2018-02-02;11104.62779167
S;SUL;2018-02-02;12896.37016667
SE;SUDESTE;2018-02-02;39790.78179167
N;NORTE;2018-02-03;5197.498125
NE;NORDESTE;2018-02-03;10496.56791667
S;SUL;2018-02-03;11302.43075
SE;SUDESTE;2018-02-03;36699.03270833
N;NORTE;2018-02-04;4983.37045833
NE;NORDESTE;2018-02-04;9536.72145833
S;SUL;2018-02-04;9777.02875
SE;SUDESTE;2018-02-04;32710.114
N;NORTE;2018-02-05;5357.02220833
NE;NORDESTE;2018-02-05;10603.90504167
S;SUL;2018-02-05;12662.59016667
SE;SUDESTE;2018-02-05;38013.91458333
N;NORTE;2018-02-06;5393.86575
NE;NORDESTE;2018-02-06;10981.79541667
S;SUL;2018-02-06;13226.0895
SE;SUDESTE;2018-02-06;38621.50220833
N;NORTE;2018-02-07;5439.9495
NE;NORDESTE;2018-02-07;10967.46425
S;SUL;2018-02-07;13618.766375
SE;SUDESTE;2018-02-07;39425.87529167
N;NORTE;2018-02-08;5565.651875
NE;NORDESTE;2018-02-08;10951.84720833
S;SUL;2018-02-08;13885.48454167
SE;SUDESTE;2018-02-08;40641.39929167
N;NORTE;2018-02-09;5651.11783333
NE;NORDESTE;2018-02-09;10755.626
S;SUL;2018-02-09;13842.17470833
SE;SUDESTE;2018-02-09;41638.36341667
N;NORTE;2018-02-10;5274.642125
NE;NORDESTE;2018-02-10;9970.7245
S;SUL;2018-02-10;11425.27104167
SE;SUDESTE;2018-02-10;37707.234625
N;NORTE;2018-02-11;5054.74529167
NE;NORDESTE;2018-02-11;8956.7585
S;SUL;2018-02-11;9751.716625
SE;SUDESTE;2018-02-11;34259.398875
N;NORTE;2018-02-12;5118.704
NE;NORDESTE;2018-02-12;9152.43208333
S;SUL;2018-02-12;10882.48833333
SE;SUDESTE;2018-02-12;37141.292625
N;NORTE;2018-02-13;4948.40104167
NE;NORDESTE;2018-02-13;9206.63733333
S;SUL;2018-02-13;10803.787375
SE;SUDESTE;2018-02-13;36651.31425
N;NORTE;2018-02-14;5137.72970833
NE;NORDESTE;2018-02-14;9668.04841667
S;SUL;2018-02-14;12039.41425
SE;SUDESTE;2018-02-14;39142.85125
N;NORTE;2018-02-15;5558.07325
NE;NORDESTE;2018-02-15;10359.40066667
S;SUL;2018-02-15;12384.855125
SE;SUDESTE;2018-02-15;39368.94541667
N;NORTE;2018-02-16;5662.0815
NE;NORDESTE;2018-02-16;10402.469375
S;SUL;2018-02-16;12575.22404167
SE;SUDESTE;2018-02-16;40181.16820833
N;NORTE;2018-02-17;5325.91495833
NE;NORDESTE;2018-02-17;9978.06445833
S;SUL;2018-02-17;11019.88808333
SE;SUDESTE;2018-02-17;37522.88608333
N;NORTE;2018-02-18;5107.596
NE;NORDESTE;2018-02-18;9272.178
S;SUL;2018-02-18;9771.17629167
SE;SUDESTE;2018-02-18;33821.85116667
N;NORTE;2018-02-19;5515.55754167
NE;NORDESTE;2018-02-19;10514.292625
S;SUL;2018-02-19;12466.31591667
SE;SUDESTE;2018-02-19;39850.44441667
N;NORTE;2018-02-20;5496.289
NE;NORDESTE;2018-02-20;10840.01870833
S;SUL;2018-02-20;12671.12275
SE;SUDESTE;2018-02-20;41204.62004167
N;NORTE;2018-02-21;5579.02391667
NE;NORDESTE;2018-02-21;10942.79795833
S;SUL;2018-02-21;12765.486375
SE;SUDESTE;2018-02-21;41981.18370833
N;NORTE;2018-02-22;5588.269125
NE;NORDESTE;2018-02-22;11082.40770833
S;SUL;2018-02-22;12634.37220833
SE;SUDESTE;2018-02-22;41703.41545833
N;NORTE;2018-02-23;5506.18333333
NE;NORDESTE;2018-02-23;11028.21195833
S;SUL;2018-02-23;12650.87725
SE;SUDESTE;2018-02-23;40612.73404167
N;NORTE;2018-02-24;5277.667625
NE;NORDESTE;2018-02-24;10291.057
S;SUL;2018-02-24;11176.4645
SE;SUDESTE;2018-02-24;36609.98308333
N;NORTE;2018-02-25;5028.83216667
NE;NORDESTE;2018-02-25;9414.429
S;SUL;2018-02-25;9922.785875
SE;SUDESTE;2018-02-25;33442.42770833
N;NORTE;2018-02-26;5603.38458333
NE;NORDESTE;2018-02-26;10567.32595833
S;SUL;2018-02-26;13029.57379167
SE;SUDESTE;2018-02-26;39561.19033333
N;NORTE;2018-02-27;5602.7325
NE;NORDESTE;2018-02-27;11007.71683333
S;SUL;2018-02-27;13220.184375
SE;SUDESTE;2018-02-27;40121.06516667
N;NORTE;2018-02-28;5618.16670833
NE;NORDESTE;2018-02-28;10960.57025
S;SUL;2018-02-28;13124.26783333
SE;SUDESTE;2018-02-28;41162.46166667
N;NORTE;2018-03-01;5692.60654167
NE;NORDESTE;2018-03-01;10737.45979167
S;SUL;2018-03-01;13535.453
SE;SUDESTE;2018-03-01;41736.98020833
N;NORTE;2018-03-02;5707.25870833
NE;NORDESTE;2018-03-02;10784.65933333
S;SUL;2018-03-02;13617.922625
SE;SUDESTE;2018-03-02;42070.92433333
N;NORTE;2018-03-03;5502.23191667
NE;NORDESTE;2018-03-03;10068.24966667
S;SUL;2018-03-03;11634.917375
SE;SUDESTE;2018-03-03;38448.77245833
N;NORTE;2018-03-04;5278.04429167
NE;NORDESTE;2018-03-04;9327.14170833
S;SUL;2018-03-04;10107.48195833
SE;SUDESTE;2018-03-04;35407.827375
N;NORTE;2018-03-05;5748.600625
NE;NORDESTE;2018-03-05;10733.31225
S;SUL;2018-03-05;13303.394
SE;SUDESTE;2018-03-05;41876.94641667
N;NORTE;2018-03-06;5954.17525
NE;NORDESTE;2018-03-06;11012.97845833
S;SUL;2018-03-06;13494.51066667
SE;SUDESTE;2018-03-06;42984.23508333
N;NORTE;2018-03-07;6044.81716667
NE;NORDESTE;2018-03-07;11233.99020833
S;SUL;2018-03-07;12943.257
SE;SUDESTE;2018-03-07;42725.11979167
N;NORTE;2018-03-08;5995.77345833
NE;NORDESTE;2018-03-08;11287.5205
S;SUL;2018-03-08;12774.003375
SE;SUDESTE;2018-03-08;41296.908625
N;NORTE;2018-03-09;5890.94645833
NE;NORDESTE;2018-03-09;11279.71075
S;SUL;2018-03-09;12784.18929167
SE;SUDESTE;2018-03-09;40524.161375
N;NORTE;2018-03-10;5576.182
NE;NORDESTE;2018-03-10;10555.32270833
S;SUL;2018-03-10;11461.70966667
SE;SUDESTE;2018-03-10;37203.55454167
N;NORTE;2018-03-11;5284.467875
NE;NORDESTE;2018-03-11;9843.63375
S;SUL;2018-03-11;10564.63745833
SE;SUDESTE;2018-03-11;34050.71529167
N;NORTE;2018-03-12;5863.91466667
NE;NORDESTE;2018-03-12;11111.697375
S;SUL;2018-03-12;12888.33970833
SE;SUDESTE;2018-03-12;41538.081125
N;NORTE;2018-03-13;5861.066
NE;NORDESTE;2018-03-13;11119.42783333
S;SUL;2018-03-13;13006.84225
SE;SUDESTE;2018-03-13;42582.60279167
N;NORTE;2018-03-14;5770.2175
NE;NORDESTE;2018-03-14;11214.147
S;SUL;2018-03-14;13131.05833333
SE;SUDESTE;2018-03-14;43421.920875
N;NORTE;2018-03-15;5817.37079167
NE;NORDESTE;2018-03-15;11250.40041667
S;SUL;2018-03-15;12592.56545833
SE;SUDESTE;2018-03-15;43321.81083333
N;NORTE;2018-03-16;5694.223375
NE;NORDESTE;2018-03-16;11310.742125
S;SUL;2018-03-16;12328.890375
SE;SUDESTE;2018-03-16;43285.33845833
N;NORTE;2018-03-17;5495.13083333
NE;NORDESTE;2018-03-17;10669.61408333
S;SUL;2018-03-17;11160.008625
SE;SUDESTE;2018-03-17;38382.28716667
N;NORTE;2018-03-18;5117.95679167
NE;NORDESTE;2018-03-18;9815.17604167
S;SUL;2018-03-18;10375.70016667
SE;SUDESTE;2018-03-18;34840.93779167
N;NORTE;2018-03-19;5638.41504167
NE;NORDESTE;2018-03-19;10877.558625
S;SUL;2018-03-19;12859.574
SE;SUDESTE;2018-03-19;42408.31416667
N;NORTE;2018-03-20;5815.17904167
NE;NORDESTE;2018-03-20;11261.53329167
S;SUL;2018-03-20;12306.5695
SE;SUDESTE;2018-03-20;43473.02658333
N;NORTE;2018-03-21;5344.311625
NE;NORDESTE;2018-03-21;9506.21295833
S;SUL;2018-03-21;11915.18595833
SE;SUDESTE;2018-03-21;41916.82225
N;NORTE;2018-03-22;5636.89104167
NE;NORDESTE;2018-03-22;11043.31179167
S;SUL;2018-03-22;11938.24520833
SE;SUDESTE;2018-03-22;40759.642875
N;NORTE;2018-03-23;5646.26304167
NE;NORDESTE;2018-03-23;11135.015875
S;SUL;2018-03-23;12502.80291667
SE;SUDESTE;2018-03-23;41270.04604167
N;NORTE;2018-03-24;5407.60570833
NE;NORDESTE;2018-03-24;10336.18279167
S;SUL;2018-03-24;11115.663125
SE;SUDESTE;2018-03-24;37901.9655
N;NORTE;2018-03-25;5019.19020833
NE;NORDESTE;2018-03-25;9422.03991667
S;SUL;2018-03-25;8912.61975
SE;SUDESTE;2018-03-25;34665.11104167
N;NORTE;2018-03-26;5263.739125
NE;NORDESTE;2018-03-26;10568.03458333
S;SUL;2018-03-26;11039.32866667
SE;SUDESTE;2018-03-26;40862.79079167
N;NORTE;2018-03-27;5515.860125
NE;NORDESTE;2018-03-27;10723.059
S;SUL;2018-03-27;11639.906125
SE;SUDESTE;2018-03-27;41022.629375
N;NORTE;2018-03-28;5477.31508333
NE;NORDESTE;2018-03-28;10656.56029167
S;SUL;2018-03-28;12047.145625
SE;SUDESTE;2018-03-28;41176.8065
N;NORTE;2018-03-29;5283.91541667
NE;NORDESTE;2018-03-29;10334.40220833
S;SUL;2018-03-29;12097.280375
SE;SUDESTE;2018-03-29;40478.27366667
N;NORTE;2018-03-30;4909.65508333
NE;NORDESTE;2018-03-30;9047.697125
S;SUL;2018-03-30;9225.387375
SE;SUDESTE;2018-03-30;34119.662125
N;NORTE;2018-03-31;5161.13483333
NE;NORDESTE;2018-03-31;9511.551625
S;SUL;2018-03-31;9321.32595833
SE;SUDESTE;2018-03-31;35113.20283333
N;NORTE;2018-04-01;5096.89575
NE;NORDESTE;2018-04-01;9345.59320833
S;SUL;2018-04-01;8450.11183333
SE;SUDESTE;2018-04-01;33377.96391667
N;NORTE;2018-04-02;5446.77541667
NE;NORDESTE;2018-04-02;10762.01833333
S;SUL;2018-04-02;11486.35675
SE;SUDESTE;2018-04-02;40016.22495833
N;NORTE;2018-04-03;5562.26516667
NE;NORDESTE;2018-04-03;11079.47729167
S;SUL;2018-04-03;12031.489125
SE;SUDESTE;2018-04-03;40985.82229167
N;NORTE;2018-04-04;5607.15495833
NE;NORDESTE;2018-04-04;11191.201625
S;SUL;2018-04-04;12092.32991667
SE;SUDESTE;2018-04-04;40086.093625
N;NORTE;2018-04-05;5588.56370833
NE;NORDESTE;2018-04-05;11384.359375
S;SUL;2018-04-05;12115.459
SE;SUDESTE;2018-04-05;39698.80916667
N;NORTE;2018-04-06;5643.54845833
NE;NORDESTE;2018-04-06;11262.59266667
S;SUL;2018-04-06;12161.70970833
SE;SUDESTE;2018-04-06;39464.42445833
N;NORTE;2018-04-07;5405.40404167
NE;NORDESTE;2018-04-07;10422.8715
S;SUL;2018-04-07;10775.84033333
SE;SUDESTE;2018-04-07;35881.51645833
N;NORTE;2018-04-08;4863.83820833
NE;NORDESTE;2018-04-08;9646.9015
S;SUL;2018-04-08;9590.99583333
SE;SUDESTE;2018-04-08;32509.17341667
N;NORTE;2018-04-09;5420.06625
NE;NORDESTE;2018-04-09;10520.587125
S;SUL;2018-04-09;12524.79425
SE;SUDESTE;2018-04-09;38544.54029167
N;NORTE;2018-04-10;5448.66483333
NE;NORDESTE;2018-04-10;10589.75725
S;SUL;2018-04-10;12931.50320833
SE;SUDESTE;2018-04-10;39100.63766667
N;NORTE;2018-04-11;5420.68633333
NE;NORDESTE;2018-04-11;10459.14975
S;SUL;2018-04-11;13145.3155
SE;SUDESTE;2018-04-11;39098.51658333
N;NORTE;2018-04-12;5422.70629167
NE;NORDESTE;2018-04-12;10526.64295833
S;SUL;2018-04-12;13197.49975
SE;SUDESTE;2018-04-12;38948.05779167
N;NORTE;2018-04-13;5423.35633333
NE;NORDESTE;2018-04-13;10594.434875
S;SUL;2018-04-13;12537.64129167
SE;SUDESTE;2018-04-13;39487.583375
N;NORTE;2018-04-14;5334.03145833
NE;NORDESTE;2018-04-14;10105.72845833
S;SUL;2018-04-14;10384.527
SE;SUDESTE;2018-04-14;36079.0885
N;NORTE;2018-04-15;4872.97120833
NE;NORDESTE;2018-04-15;9394.71804167
S;SUL;2018-04-15;8652.25095833
SE;SUDESTE;2018-04-15;31361.02616667
N;NORTE;2018-04-16;5322.62145833
NE;NORDESTE;2018-04-16;10391.14970833
S;SUL;2018-04-16;11289.07641667
SE;SUDESTE;2018-04-16;35840.65308333
N;NORTE;2018-04-17;5224.53804167
NE;NORDESTE;2018-04-17;10505.04725
S;SUL;2018-04-17;11723.69558333
SE;SUDESTE;2018-04-17;36210.71204167
N;NORTE;2018-04-18;5261.35875
NE;NORDESTE;2018-04-18;10383.89404167
S;SUL;2018-04-18;12017.1225
SE;SUDESTE;2018-04-18;36061.05679167
N;NORTE;2018-04-19;5290.60475
NE;NORDESTE;2018-04-19;10620.182625
S;SUL;2018-04-19;12345.47641667
SE;SUDESTE;2018-04-19;36297.19625
N;NORTE;2018-04-20;5305.96541667
NE;NORDESTE;2018-04-20;10643.00958333
S;SUL;2018-04-20;12390.2115
SE;SUDESTE;2018-04-20;36720.80954167
N;NORTE;2018-04-21;5002.52083333
NE;NORDESTE;2018-04-21;9625.62008333
S;SUL;2018-04-21;9890.90791667
SE;SUDESTE;2018-04-21;32015.16354167
N;NORTE;2018-04-22;4852.88045833
NE;NORDESTE;2018-04-22;9185.17883333
S;SUL;2018-04-22;9124.33325
SE;SUDESTE;2018-04-22;30283.249375
N;NORTE;2018-04-23;5427.568375
NE;NORDESTE;2018-04-23;10214.44629167
S;SUL;2018-04-23;12093.76604167
SE;SUDESTE;2018-04-23;35871.76591667
N;NORTE;2018-04-24;5403.735
NE;NORDESTE;2018-04-24;10663.59529167
S;SUL;2018-04-24;12608.78333333
SE;SUDESTE;2018-04-24;37887.00295833
N;NORTE;2018-04-25;5530.19991667
NE;NORDESTE;2018-04-25;10569.73383333
S;SUL;2018-04-25;12853.94070833
SE;SUDESTE;2018-04-25;38258.04016667
N;NORTE;2018-04-26;5600.62220833
NE;NORDESTE;2018-04-26;10506.54829167
S;SUL;2018-04-26;12821.25895833
SE;SUDESTE;2018-04-26;38880.103125
N;NORTE;2018-04-27;5627.06720833
NE;NORDESTE;2018-04-27;10617.81629167
S;SUL;2018-04-27;12726.92749976
SE;SUDESTE;2018-04-27;38947.20820833
N;NORTE;2018-04-28;5236.81616667
NE;NORDESTE;2018-04-28;10186.34766667
S;SUL;2018-04-28;11150.46875
SE;SUDESTE;2018-04-28;35376.551375
N;NORTE;2018-04-29;4799.82791667
NE;NORDESTE;2018-04-29;9468.24916667
S;SUL;2018-04-29;9664.637375
SE;SUDESTE;2018-04-29;31536.583375
N;NORTE;2018-04-30;5118.82308333
NE;NORDESTE;2018-04-30;10144.49516667
S;SUL;2018-04-30;11537.08475
SE;SUDESTE;2018-04-30;35452.969125
N;NORTE;2018-05-01;4872.04204167
NE;NORDESTE;2018-05-01;9261.47216667
S;SUL;2018-05-01;9788.35645833
SE;SUDESTE;2018-05-01;32588.76995833
N;NORTE;2018-05-02;5374.32808333
NE;NORDESTE;2018-05-02;10615.28958333
S;SUL;2018-05-02;11868.00304167
SE;SUDESTE;2018-05-02;37523.771875
N;NORTE;2018-05-03;5409.233875
NE;NORDESTE;2018-05-03;10862.34616667
S;SUL;2018-05-03;12369.116
SE;SUDESTE;2018-05-03;38297.55229167
N;NORTE;2018-05-04;5374.15904167
NE;NORDESTE;2018-05-04;10719.83841667
S;SUL;2018-05-04;12394.204625
SE;SUDESTE;2018-05-04;38542.91454167
N;NORTE;2018-05-05;5196.34341667
NE;NORDESTE;2018-05-05;10197.55175
S;SUL;2018-05-05;10615.50858333
SE;SUDESTE;2018-05-05;35346.629625
N;NORTE;2018-05-06;4949.27075
NE;NORDESTE;2018-05-06;9428.35879167
S;SUL;2018-05-06;9066.217125
SE;SUDESTE;2018-05-06;31648.59495833
N;NORTE;2018-05-07;5382.61083333
NE;NORDESTE;2018-05-07;10381.76195833
S;SUL;2018-05-07;11593.72008333
SE;SUDESTE;2018-05-07;37129.805375
N;NORTE;2018-05-08;5194.57529167
NE;NORDESTE;2018-05-08;10642.325125
S;SUL;2018-05-08;11854.04966667
SE;SUDESTE;2018-05-08;37091.86241667
N;NORTE;2018-05-09;5142.835625
NE;NORDESTE;2018-05-09;10517.62825
S;SUL;2018-05-09;11926.49908333
SE;SUDESTE;2018-05-09;36596.11508333
N;NORTE;2018-05-10;5428.66041667
NE;NORDESTE;2018-05-10;10658.58554167
S;SUL;2018-05-10;12052.41975
SE;SUDESTE;2018-05-10;36553.20233333
N;NORTE;2018-05-11;5418.26929167
NE;NORDESTE;2018-05-11;10593.96241667
S;SUL;2018-05-11;11802.202875
SE;SUDESTE;2018-05-11;37064.05933333
N;NORTE;2018-05-12;5151.06829167
NE;NORDESTE;2018-05-12;10189.393
S;SUL;2018-05-12;9920.23679167
SE;SUDESTE;2018-05-12;34381.03045833
N;NORTE;2018-05-13;4872.73904167
NE;NORDESTE;2018-05-13;9450.17533333
S;SUL;2018-05-13;8371.84429167
SE;SUDESTE;2018-05-13;30295.22041667
N;NORTE;2018-05-14;5307.07054167
NE;NORDESTE;2018-05-14;10514.62525
S;SUL;2018-05-14;11188.30420827
SE;SUDESTE;2018-05-14;36143.96391667
N;NORTE;2018-05-15;5342.02575
NE;NORDESTE;2018-05-15;10747.34491667
S;SUL;2018-05-15;11699.82896006
SE;SUDESTE;2018-05-15;37244.189
N;NORTE;2018-05-16;5403.984625
NE;NORDESTE;2018-05-16;10687.10875
S;SUL;2018-05-16;11456.80708327
SE;SUDESTE;2018-05-16;37529.50729167
N;NORTE;2018-05-17;5612.420125
NE;NORDESTE;2018-05-17;10832.27479167
S;SUL;2018-05-17;11475.96991667
SE;SUDESTE;2018-05-17;37363.41445833
N;NORTE;2018-05-18;5599.62291667
NE;NORDESTE;2018-05-18;10573.61320833
S;SUL;2018-05-18;11475.50679167
SE;SUDESTE;2018-05-18;37517.080125
N;NORTE;2018-05-19;5298.81908333
NE;NORDESTE;2018-05-19;10279.52595833
S;SUL;2018-05-19;9396.22595833
SE;SUDESTE;2018-05-19;33855.506125
N;NORTE;2018-05-20;4756.55983333
NE;NORDESTE;2018-05-20;9777.194
S;SUL;2018-05-20;8072.88
SE;SUDESTE;2018-05-20;29316.1275
N;NORTE;2018-05-21;5340.31170833
NE;NORDESTE;2018-05-21;10894.32975
S;SUL;2018-05-21;10671.70458333
SE;SUDESTE;2018-05-21;32836.46416667
N;NORTE;2018-05-22;5256.998625
NE;NORDESTE;2018-05-22;10837.00295833
S;SUL;2018-05-22;11031.06258333
SE;SUDESTE;2018-05-22;33573.725625
N;NORTE;2018-05-23;5247.38045833
NE;NORDESTE;2018-05-23;10654.72083333
S;SUL;2018-05-23;10896.75883333
SE;SUDESTE;2018-05-23;33640.64829167
N;NORTE;2018-05-24;5324.20308333
NE;NORDESTE;2018-05-24;10664.97141667
S;SUL;2018-05-24;10499.31058333
SE;SUDESTE;2018-05-24;33598.12016667
N;NORTE;2018-05-25;5278.603
NE;NORDESTE;2018-05-25;10333.27104167
S;SUL;2018-05-25;10099.79241667
SE;SUDESTE;2018-05-25;33118.37158333
N;NORTE;2018-05-26;4878.02908333
NE;NORDESTE;2018-05-26;9439.51245833
S;SUL;2018-05-26;8584.27695833
SE;SUDESTE;2018-05-26;30033.10725
N;NORTE;2018-05-27;4550.29529167
NE;NORDESTE;2018-05-27;8757.80425
S;SUL;2018-05-27;7668.74829167
SE;SUDESTE;2018-05-27;27608.70429167
N;NORTE;2018-05-28;4912.75970833
NE;NORDESTE;2018-05-28;9531.45983333
S;SUL;2018-05-28;9231.07645833
SE;SUDESTE;2018-05-28;31651.58929167
N;NORTE;2018-05-29;5009.75416667
NE;NORDESTE;2018-05-29;9593.666125
S;SUL;2018-05-29;9107.836375
SE;SUDESTE;2018-05-29;31841.40708333
N;NORTE;2018-05-30;5042.37095833
NE;NORDESTE;2018-05-30;9456.40504167
S;SUL;2018-05-30;9000.71433333
SE;SUDESTE;2018-05-30;31366.49833333
N;NORTE;2018-05-31;4778.88883333
NE;NORDESTE;2018-05-31;8910.79670833
S;SUL;2018-05-31;8162.383
SE;SUDESTE;2018-05-31;28834.606625
N;NORTE;2018-06-01;5195.49933333
NE;NORDESTE;2018-06-01;9574.28183333
S;SUL;2018-06-01;9230.42016667
SE;SUDESTE;2018-06-01;31337.79929167
N;NORTE;2018-06-02;5186.6985
NE;NORDESTE;2018-06-02;9589.80354167
S;SUL;2018-06-02;8839.92125
SE;SUDESTE;2018-06-02;30625.15254167
N;NORTE;2018-06-03;5079.698125
NE;NORDESTE;2018-06-03;9000.81433333
S;SUL;2018-06-03;8123.599125
SE;SUDESTE;2018-06-03;28361.64045833
N;NORTE;2018-06-04;5461.6475
NE;NORDESTE;2018-06-04;9987.46225
S;SUL;2018-06-04;10563.78395833
SE;SUDESTE;2018-06-04;33073.01841667
N;NORTE;2018-06-05;5311.49870833
NE;NORDESTE;2018-06-05;10006.540875
S;SUL;2018-06-05;11070.02095833
SE;SUDESTE;2018-06-05;34107.22416667
N;NORTE;2018-06-06;5373.75045833
NE;NORDESTE;2018-06-06;10084.23991667
S;SUL;2018-06-06;11189.30304167
SE;SUDESTE;2018-06-06;34774.49333333
N;NORTE;2018-06-07;5473.546
NE;NORDESTE;2018-06-07;10302.06916667
S;SUL;2018-06-07;11357.17604167
SE;SUDESTE;2018-06-07;35150.27854167
N;NORTE;2018-06-08;5404.90304167
NE;NORDESTE;2018-06-08;10342.26070833
S;SUL;2018-06-08;11289.563
SE;SUDESTE;2018-06-08;35038.03633333
N;NORTE;2018-06-09;5174.315125
