id_subsistema;nom_subsistema;din_instante;val_cargaenergiamwmed
NE;NORDESTE;2010-04-11;7108.834625
S;SUL;2010-04-11;6717.63791667
SE;SUDESTE;2010-04-11;27161.29166667
N;NORTE;2010-04-12;3807.34208333
NE;NORDESTE;2010-04-12;7987.72729167
S;SUL;2010-04-12;8998.33583333
SE;SUDESTE;2010-04-12;32216.3825
N;NORTE;2010-04-13;3845.30916667
NE;NORDESTE;2010-04-13;8316.61916667
S;SUL;2010-04-13;9474.96416667
SE;SUDESTE;2010-04-13;33202.67666667
N;NORTE;2010-04-14;3934.89875
NE;NORDESTE;2010-04-14;8354.594
S;SUL;2010-04-14;9635.58791667
SE;SUDESTE;2010-04-14;33792.8925
N;NORTE;2010-04-15;3907.82416667
NE;NORDESTE;2010-04-15;8395.6885
S;SUL;2010-04-15;9622.55541667
SE;SUDESTE;2010-04-15;34257.67916667
N;NORTE;2010-04-16;3914.12583333
NE;NORDESTE;2010-04-16;8444.78920833
S;SUL;2010-04-16;9606.6225
SE;SUDESTE;2010-04-16;34598.4975
N;NORTE;2010-04-17;3798.79291667
NE;NORDESTE;2010-04-17;7935.23575
S;SUL;2010-04-17;8473.28333333
SE;SUDESTE;2010-04-17;32203.8225
N;NORTE;2010-04-18;3574.01625
NE;NORDESTE;2010-04-18;7277.33979167
S;SUL;2010-04-18;7208.37916667
SE;SUDESTE;2010-04-18;28648.50416667
N;NORTE;2010-04-19;3880.84333333
NE;NORDESTE;2010-04-19;8254.47670833
S;SUL;2010-04-19;9599.35041667
SE;SUDESTE;2010-04-19;34336.42708333
N;NORTE;2010-04-20;3906.16541667
NE;NORDESTE;2010-04-20;8433.48616667
S;SUL;2010-04-20;9652.19458333
SE;SUDESTE;2010-04-20;35374.225
N;NORTE;2010-04-21;3766.31875
NE;NORDESTE;2010-04-21;7732.0465
S;SUL;2010-04-21;8436.98333333
SE;SUDESTE;2010-04-21;32038.55708333
N;NORTE;2010-04-22;3940.28541667
NE;NORDESTE;2010-04-22;8476.72441667
S;SUL;2010-04-22;9269.655
SE;SUDESTE;2010-04-22;35981.69583333
N;NORTE;2010-04-23;3927.30541667
NE;NORDESTE;2010-04-23;8509.05920833
S;SUL;2010-04-23;8972.01
SE;SUDESTE;2010-04-23;35983.12208333
N;NORTE;2010-04-24;3838.75875
NE;NORDESTE;2010-04-24;8042.5115
S;SUL;2010-04-24;7752.06625
SE;SUDESTE;2010-04-24;32882.3175
N;NORTE;2010-04-25;3720.315
NE;NORDESTE;2010-04-25;7427.14916667
S;SUL;2010-04-25;6546.31916667
SE;SUDESTE;2010-04-25;29555.61375
N;NORTE;2010-04-26;4000.10416667
NE;NORDESTE;2010-04-26;8424.26466667
S;SUL;2010-04-26;8770.27708333
SE;SUDESTE;2010-04-26;35584.08916667
N;NORTE;2010-04-27;3994.16125
NE;NORDESTE;2010-04-27;8619.69120833
S;SUL;2010-04-27;8882.57208333
SE;SUDESTE;2010-04-27;36384.3175
N;NORTE;2010-04-28;3985.21208333
NE;NORDESTE;2010-04-28;8740.86854167
S;SUL;2010-04-28;8969.94291667
SE;SUDESTE;2010-04-28;35608.65041667
N;NORTE;2010-04-29;3977.17875
NE;NORDESTE;2010-04-29;8681.253
S;SUL;2010-04-29;8898.57583333
SE;SUDESTE;2010-04-29;34775.25791667
N;NORTE;2010-04-30;3962.60166667
NE;NORDESTE;2010-04-30;8650.51083333
S;SUL;2010-04-30;8834.68
SE;SUDESTE;2010-04-30;33900.55291667
N;NORTE;2010-05-01;3735.39833333
NE;NORDESTE;2010-05-01;7480.85734563
S;SUL;2010-05-01;6612.69416667
SE;SUDESTE;2010-05-01;28594.19166667
N;NORTE;2010-05-02;3680.72625
NE;NORDESTE;2010-05-02;7364.82778543
S;SUL;2010-05-02;6129.20125
SE;SUDESTE;2010-05-02;27150.94708333
N;NORTE;2010-05-03;3923.54791667
NE;NORDESTE;2010-05-03;8272.64238637
S;SUL;2010-05-03;8535.91541667
SE;SUDESTE;2010-05-03;33280.885
N;NORTE;2010-05-04;3944.03833333
NE;NORDESTE;2010-05-04;8462.09690841
S;SUL;2010-05-04;8973.22458333
SE;SUDESTE;2010-05-04;34668.40333333
N;NORTE;2010-05-05;3917.80666667
NE;NORDESTE;2010-05-05;8535.08008161
S;SUL;2010-05-05;9039.10208333
SE;SUDESTE;2010-05-05;35335.82541667
N;NORTE;2010-05-06;3951.46375
NE;NORDESTE;2010-05-06;8588.50810912
S;SUL;2010-05-06;9132.3175
SE;SUDESTE;2010-05-06;35349.44041667
N;NORTE;2010-05-07;3894.08208333
NE;NORDESTE;2010-05-07;8562.31853603
S;SUL;2010-05-07;9193.31666667
SE;SUDESTE;2010-05-07;35608.13333333
N;NORTE;2010-05-08;3858.20875
NE;NORDESTE;2010-05-08;8118.96584694
S;SUL;2010-05-08;7740.07041667
SE;SUDESTE;2010-05-08;32870.49666667
N;NORTE;2010-05-09;3693.29833333
NE;NORDESTE;2010-05-09;7370.35632232
S;SUL;2010-05-09;6095.18
SE;SUDESTE;2010-05-09;28060.37166667
N;NORTE;2010-05-10;4003.85416667
NE;NORDESTE;2010-05-10;8549.3091397
S;SUL;2010-05-10;8480.70916667
SE;SUDESTE;2010-05-10;32106.34625
N;NORTE;2010-05-11;4019.13375
NE;NORDESTE;2010-05-11;8806.29337697
S;SUL;2010-05-11;8902.33083333
SE;SUDESTE;2010-05-11;32503.79916667
N;NORTE;2010-05-12;4004.36583333
NE;NORDESTE;2010-05-12;8758.6647803
S;SUL;2010-05-12;8755.64416667
SE;SUDESTE;2010-05-12;32652.93333333
N;NORTE;2010-05-13;4029.70666667
NE;NORDESTE;2010-05-13;8699.42279135
S;SUL;2010-05-13;8816.80333333
SE;SUDESTE;2010-05-13;32415.2675
N;NORTE;2010-05-14;3993.24291667
NE;NORDESTE;2010-05-14;8710.16963018
S;SUL;2010-05-14;8894.98583333
SE;SUDESTE;2010-05-14;32711.8425
N;NORTE;2010-05-15;3924.07
NE;NORDESTE;2010-05-15;8173.38435575
S;SUL;2010-05-15;7860.79208333
SE;SUDESTE;2010-05-15;30773.26833333
N;NORTE;2010-05-16;3747.77291667
NE;NORDESTE;2010-05-16;7493.01173141
S;SUL;2010-05-16;6481.78916667
SE;SUDESTE;2010-05-16;27731.57625
N;NORTE;2010-05-17;4024.72541667
NE;NORDESTE;2010-05-17;8397.38591218
S;SUL;2010-05-17;8633.34
SE;SUDESTE;2010-05-17;33169.87125
N;NORTE;2010-05-18;4040.38125
NE;NORDESTE;2010-05-18;8619.49602289
S;SUL;2010-05-18;9050.50333333
SE;SUDESTE;2010-05-18;33920.39208333
N;NORTE;2010-05-19;3986.22916667
NE;NORDESTE;2010-05-19;8613.5302423
S;SUL;2010-05-19;8924.63541667
SE;SUDESTE;2010-05-19;34211.1475
N;NORTE;2010-05-20;3862.40666667
NE;NORDESTE;2010-05-20;8523.9009516
S;SUL;2010-05-20;8936.13916667
SE;SUDESTE;2010-05-20;33299.36791667
N;NORTE;2010-05-21;3905.25458333
NE;NORDESTE;2010-05-21;8535.87077803
S;SUL;2010-05-21;8954.81583333
SE;SUDESTE;2010-05-21;33188.87458333
N;NORTE;2010-05-22;3798.01541667
NE;NORDESTE;2010-05-22;8191.4785425
S;SUL;2010-05-22;7765.58291667
SE;SUDESTE;2010-05-22;30717.28083333
N;NORTE;2010-05-23;3678.51625
NE;NORDESTE;2010-05-23;7495.70347457
S;SUL;2010-05-23;6280.29458333
SE;SUDESTE;2010-05-23;27542.47458333
N;NORTE;2010-05-24;3949.86
NE;NORDESTE;2010-05-24;8529.33259249
S;SUL;2010-05-24;8582.47916667
SE;SUDESTE;2010-05-24;32994.22583333
N;NORTE;2010-05-25;3952.095
NE;NORDESTE;2010-05-25;8661.71551943
S;SUL;2010-05-25;8938.53333333
SE;SUDESTE;2010-05-25;34090.40875
N;NORTE;2010-05-26;3957.30875
NE;NORDESTE;2010-05-26;8639.3042757
S;SUL;2010-05-26;8864.66833333
SE;SUDESTE;2010-05-26;34456.66291667
N;NORTE;2010-05-27;3981.12916667
NE;NORDESTE;2010-05-27;8635.25069992
S;SUL;2010-05-27;8942.335
SE;SUDESTE;2010-05-27;34049.66333333
N;NORTE;2010-05-28;3935.64416667
NE;NORDESTE;2010-05-28;8707.89440892
S;SUL;2010-05-28;8921.10208333
SE;SUDESTE;2010-05-28;33642.815
N;NORTE;2010-05-29;3780.645
NE;NORDESTE;2010-05-29;8202.99551223
S;SUL;2010-05-29;7890.88791667
SE;SUDESTE;2010-05-29;31402.82166667
N;NORTE;2010-05-30;3601.99291667
NE;NORDESTE;2010-05-30;7533.43953387
S;SUL;2010-05-30;6465.79166667
SE;SUDESTE;2010-05-30;28060.18791667
N;NORTE;2010-05-31;3738.95958333
NE;NORDESTE;2010-05-31;8443.71762565
S;SUL;2010-05-31;8549.28041667
SE;SUDESTE;2010-05-31;32900.07375
N;NORTE;2010-06-01;3757.50958333
NE;NORDESTE;2010-06-01;8534.54833333
S;SUL;2010-06-01;8894.64916667
SE;SUDESTE;2010-06-01;32689.07333333
N;NORTE;2010-06-02;3904.59333333
NE;NORDESTE;2010-06-02;8590.01333333
S;SUL;2010-06-02;8901.83041667
SE;SUDESTE;2010-06-02;32750.91833333
N;NORTE;2010-06-03;3634.52375
NE;NORDESTE;2010-06-03;7855.33875
S;SUL;2010-06-03;7460.68291667
SE;SUDESTE;2010-06-03;29550.59708333
N;NORTE;2010-06-04;3818.81416667
NE;NORDESTE;2010-06-04;8322.21625
S;SUL;2010-06-04;8343.59208333
SE;SUDESTE;2010-06-04;31485.54541667
N;NORTE;2010-06-05;3766.61291667
NE;NORDESTE;2010-06-05;7856.43708333
S;SUL;2010-06-05;7278.65625
SE;SUDESTE;2010-06-05;29878.94208333
N;NORTE;2010-06-06;3607.25291667
NE;NORDESTE;2010-06-06;7363.66583333
S;SUL;2010-06-06;5949.84208333
SE;SUDESTE;2010-06-06;26582.67583333
N;NORTE;2010-06-07;3879.36583333
NE;NORDESTE;2010-06-07;8441.61708333
S;SUL;2010-06-07;8372.14
SE;SUDESTE;2010-06-07;31685.25166667
N;NORTE;2010-06-08;3876.26375
NE;NORDESTE;2010-06-08;8526.90875
S;SUL;2010-06-08;8857.17458333
