id_subsistema;nom_subsistema;din_instante;val_cargaenergiamwmed
NE;NORDESTE;2000-02-25;5837.14166667
S;SUL;2000-02-25;7519.50833333
SE;SUDESTE;2000-02-25;27427.14583333
N;NORTE;2000-02-26;2364.76666667
NE;NORDESTE;2000-02-26;5513.15
S;SUL;2000-02-26;6667.82083333
SE;SUDESTE;2000-02-26;24846.50833333
N;NORTE;2000-02-27;2281.35833333
NE;NORDESTE;2000-02-27;5069.6875
S;SUL;2000-02-27;5624.71666667
SE;SUDESTE;2000-02-27;22359.49166667
N;NORTE;2000-02-28;2457.34583333
NE;NORDESTE;2000-02-28;5857.8875
S;SUL;2000-02-28;7223.2625
SE;SUDESTE;2000-02-28;27038.42083333
N;NORTE;2000-02-29;2466.125
NE;NORDESTE;2000-02-29;6073.99166667
S;SUL;2000-02-29;7347.80416667
SE;SUDESTE;2000-02-29;27465.01666667
N;NORTE;2000-03-01;2472.54583333
NE;NORDESTE;2000-03-01;6052.19583333
S;SUL;2000-03-01;7344.59166667
SE;SUDESTE;2000-03-01;27163.64166667
N;NORTE;2000-03-02;2451.92916667
NE;NORDESTE;2000-03-02;6018.39166667
S;SUL;2000-03-02;7500.8625
SE;SUDESTE;2000-03-02;27254.63333333
N;NORTE;2000-03-03;2373.15833333
NE;NORDESTE;2000-03-03;6013.88333333
S;SUL;2000-03-03;7428.8625
SE;SUDESTE;2000-03-03;27022.91666667
N;NORTE;2000-03-04;2349.99166667
NE;NORDESTE;2000-03-04;5552.49166667
S;SUL;2000-03-04;6430.975
SE;SUDESTE;2000-03-04;23923.38333333
N;NORTE;2000-03-05;2312.58333333
NE;NORDESTE;2000-03-05;5107.4375
S;SUL;2000-03-05;5449.625
SE;SUDESTE;2000-03-05;21465.73333333
N;NORTE;2000-03-06;2328.70833333
NE;NORDESTE;2000-03-06;5180.6125
S;SUL;2000-03-06;6348.71666667
SE;SUDESTE;2000-03-06;22983.175
N;NORTE;2000-03-07;2286.57916667
NE;NORDESTE;2000-03-07;5142.34583333
S;SUL;2000-03-07;6131.35
SE;SUDESTE;2000-03-07;22622.49583333
N;NORTE;2000-03-08;2385.08333333
NE;NORDESTE;2000-03-08;5654.4625
S;SUL;2000-03-08;6789.9625
SE;SUDESTE;2000-03-08;24392.80416667
N;NORTE;2000-03-09;2440.03333333
NE;NORDESTE;2000-03-09;6083.47083333
S;SUL;2000-03-09;7020.40416667
SE;SUDESTE;2000-03-09;25594.61666667
N;NORTE;2000-03-10;2446.86666667
NE;NORDESTE;2000-03-10;6072.06666667
S;SUL;2000-03-10;7106.22083333
SE;SUDESTE;2000-03-10;26008.2875
N;NORTE;2000-03-11;2352.84583333
NE;NORDESTE;2000-03-11;5701.15
S;SUL;2000-03-11;6348.4
SE;SUDESTE;2000-03-11;23962.8125
N;NORTE;2000-03-12;2297.45416667
NE;NORDESTE;2000-03-12;5327.85416667
S;SUL;2000-03-12;5342.35833333
SE;SUDESTE;2000-03-12;21255.05833333
N;NORTE;2000-03-13;2451.68333333
NE;NORDESTE;2000-03-13;6034.44583333
S;SUL;2000-03-13;7035.9
SE;SUDESTE;2000-03-13;25229.15416667
N;NORTE;2000-03-14;2486.075
NE;NORDESTE;2000-03-14;6168.49166667
S;SUL;2000-03-14;7364.44166667
SE;SUDESTE;2000-03-14;26145.59583333
N;NORTE;2000-03-15;2482.82083333
NE;NORDESTE;2000-03-15;6123.15416667
S;SUL;2000-03-15;7451.60833333
SE;SUDESTE;2000-03-15;26625.92083333
N;NORTE;2000-03-16;2465.13333333
NE;NORDESTE;2000-03-16;6150.875
S;SUL;2000-03-16;7565.32916667
SE;SUDESTE;2000-03-16;27153.69166667
N;NORTE;2000-03-17;2457.2875
NE;NORDESTE;2000-03-17;6127.22916667
S;SUL;2000-03-17;7564.2625
SE;SUDESTE;2000-03-17;27362.45833333
N;NORTE;2000-03-18;2353.25
NE;NORDESTE;2000-03-18;5751.72916667
S;SUL;2000-03-18;6542.55416667
SE;SUDESTE;2000-03-18;24974.38333333
N;NORTE;2000-03-19;2232.45416667
NE;NORDESTE;2000-03-19;4485.20833333
S;SUL;2000-03-19;5408.80291667
SE;SUDESTE;2000-03-19;21824.45991625
N;NORTE;2000-03-20;2426.9625
NE;NORDESTE;2000-03-20;6095.43333333
S;SUL;2000-03-20;7058.7375
SE;SUDESTE;2000-03-20;25821.79583333
N;NORTE;2000-03-21;2452.73333333
NE;NORDESTE;2000-03-21;6106.95833333
S;SUL;2000-03-21;7358.02083333
SE;SUDESTE;2000-03-21;26486.72916667
N;NORTE;2000-03-22;2458.4875
NE;NORDESTE;2000-03-22;6188.1875
S;SUL;2000-03-22;7396.52083333
SE;SUDESTE;2000-03-22;26876.83333333
N;NORTE;2000-03-23;2450.17083333
NE;NORDESTE;2000-03-23;6109.34166667
S;SUL;2000-03-23;7490.64583333
SE;SUDESTE;2000-03-23;26948.5875
N;NORTE;2000-03-24;2467.14583333
NE;NORDESTE;2000-03-24;6209.54166667
S;SUL;2000-03-24;7372.3375
SE;SUDESTE;2000-03-24;27263.34166667
N;NORTE;2000-03-25;2419.56666667
NE;NORDESTE;2000-03-25;5804.75
S;SUL;2000-03-25;6409.21666667
SE;SUDESTE;2000-03-25;24957.34166667
N;NORTE;2000-03-26;2321.24583333
NE;NORDESTE;2000-03-26;5394.2875
S;SUL;2000-03-26;5376.0375
SE;SUDESTE;2000-03-26;22276.76666667
N;NORTE;2000-03-27;2464.95
NE;NORDESTE;2000-03-27;6087.30833333
S;SUL;2000-03-27;7080.49166667
SE;SUDESTE;2000-03-27;26927.0875
N;NORTE;2000-03-28;2444.37083333
NE;NORDESTE;2000-03-28;6145.86666667
S;SUL;2000-03-28;7043.05833333
SE;SUDESTE;2000-03-28;27614.0
N;NORTE;2000-03-29;2436.8
NE;NORDESTE;2000-03-29;6125.64583333
S;SUL;2000-03-29;6950.3375
SE;SUDESTE;2000-03-29;27257.64583333
N;NORTE;2000-03-30;2445.175
NE;NORDESTE;2000-03-30;6039.85833333
S;SUL;2000-03-30;7101.57916667
SE;SUDESTE;2000-03-30;26955.45833333
N;NORTE;2000-03-31;2433.06666667
NE;NORDESTE;2000-03-31;5983.79166667
S;SUL;2000-03-31;7143.63333333
SE;SUDESTE;2000-03-31;27245.69583333
N;NORTE;2000-04-01;2369.14166667
NE;NORDESTE;2000-04-01;5642.79166667
S;SUL;2000-04-01;6325.97083333
SE;SUDESTE;2000-04-01;24765.47083333
N;NORTE;2000-04-02;2305.7375
NE;NORDESTE;2000-04-02;5162.8
S;SUL;2000-04-02;5212.1
SE;SUDESTE;2000-04-02;21926.75416667
N;NORTE;2000-04-03;2434.67083333
NE;NORDESTE;2000-04-03;5837.18333333
S;SUL;2000-04-03;6825.775
SE;SUDESTE;2000-04-03;25865.9125
N;NORTE;2000-04-04;2443.97916667
NE;NORDESTE;2000-04-04;5995.74583333
S;SUL;2000-04-04;7058.24583333
SE;SUDESTE;2000-04-04;26119.27916667
N;NORTE;2000-04-05;2465.0375
NE;NORDESTE;2000-04-05;6050.70833333
S;SUL;2000-04-05;7241.30416667
SE;SUDESTE;2000-04-05;26393.22083333
N;NORTE;2000-04-06;2456.61666667
NE;NORDESTE;2000-04-06;6106.50416667
S;SUL;2000-04-06;7353.9
SE;SUDESTE;2000-04-06;26602.0625
N;NORTE;2000-04-07;2443.78333333
NE;NORDESTE;2000-04-07;6065.72083333
S;SUL;2000-04-07;7464.47916667
SE;SUDESTE;2000-04-07;26956.08333333
N;NORTE;2000-04-08;2396.60833333
NE;NORDESTE;2000-04-08;5685.74583333
S;SUL;2000-04-08;6758.08333333
SE;SUDESTE;2000-04-08;24775.4
N;NORTE;2000-04-09;2294.73333333
NE;NORDESTE;2000-04-09;5181.0625
S;SUL;2000-04-09;5727.97083333
SE;SUDESTE;2000-04-09;22322.10833333
N;NORTE;2000-04-10;2451.9375
NE;NORDESTE;2000-04-10;5888.84166667
S;SUL;2000-04-10;7432.96666667
SE;SUDESTE;2000-04-10;26820.40416667
N;NORTE;2000-04-11;2460.89166667
NE;NORDESTE;2000-04-11;6042.8875
S;SUL;2000-04-11;7535.6375
SE;SUDESTE;2000-04-11;27512.63333333
N;NORTE;2000-04-12;2459.05416667
NE;NORDESTE;2000-04-12;6074.29583333
S;SUL;2000-04-12;7345.09166667
SE;SUDESTE;2000-04-12;27606.16666667
N;NORTE;2000-04-13;2471.62083333
NE;NORDESTE;2000-04-13;6032.675
S;SUL;2000-04-13;7236.44166667
SE;SUDESTE;2000-04-13;27753.04583333
N;NORTE;2000-04-14;2484.54583333
NE;NORDESTE;2000-04-14;6042.99166667
S;SUL;2000-04-14;7265.3875
SE;SUDESTE;2000-04-14;27872.56666667
N;NORTE;2000-04-15;2389.49166667
NE;NORDESTE;2000-04-15;5719.19583333
S;SUL;2000-04-15;6530.725
SE;SUDESTE;2000-04-15;25296.22916667
N;NORTE;2000-04-16;2332.10416667
NE;NORDESTE;2000-04-16;5273.7875
S;SUL;2000-04-16;5518.3625
SE;SUDESTE;2000-04-16;22205.8375
N;NORTE;2000-04-17;2472.69166667
NE;NORDESTE;2000-04-17;5913.9125
S;SUL;2000-04-17;7116.06916667
SE;SUDESTE;2000-04-17;26388.5975
N;NORTE;2000-04-18;2436.8625
NE;NORDESTE;2000-04-18;6054.025
S;SUL;2000-04-18;7169.69583333
SE;SUDESTE;2000-04-18;27175.525
N;NORTE;2000-04-19;2471.3625
NE;NORDESTE;2000-04-19;6040.55833333
S;SUL;2000-04-19;7086.29166667
SE;SUDESTE;2000-04-19;27274.2625
N;NORTE;2000-04-20;2442.7125
NE;NORDESTE;2000-04-20;5765.41666667
S;SUL;2000-04-20;6825.3125
SE;SUDESTE;2000-04-20;26322.39166667
N;NORTE;2000-04-21;2288.5125
NE;NORDESTE;2000-04-21;4969.49583333
S;SUL;2000-04-21;5016.91666667
SE;SUDESTE;2000-04-21;20750.40833333
N;NORTE;2000-04-22;2352.7125
NE;NORDESTE;2000-04-22;5388.54583333
S;SUL;2000-04-22;5473.55833333
SE;SUDESTE;2000-04-22;22211.11666667
N;NORTE;2000-04-23;2307.3
NE;NORDESTE;2000-04-23;5240.12916667
S;SUL;2000-04-23;4898.14166667
SE;SUDESTE;2000-04-23;20683.60833333
N;NORTE;2000-04-24;2491.0625
NE;NORDESTE;2000-04-24;5967.61666667
S;SUL;2000-04-24;6705.77916667
SE;SUDESTE;2000-04-24;25484.225
N;NORTE;2000-04-25;2462.72083333
NE;NORDESTE;2000-04-25;5991.15
S;SUL;2000-04-25;7118.34583333
SE;SUDESTE;2000-04-25;26436.19583333
N;NORTE;2000-04-26;2458.46666667
NE;NORDESTE;2000-04-26;5960.41666667
S;SUL;2000-04-26;7292.84166667
SE;SUDESTE;2000-04-26;26576.15
N;NORTE;2000-04-27;2489.0625
NE;NORDESTE;2000-04-27;5974.48333333
S;SUL;2000-04-27;7372.71833333
SE;SUDESTE;2000-04-27;26718.81916667
N;NORTE;2000-04-28;2484.17083333
NE;NORDESTE;2000-04-28;6035.775
S;SUL;2000-04-28;7426.82916667
SE;SUDESTE;2000-04-28;26943.85
N;NORTE;2000-04-29;2389.4375
NE;NORDESTE;2000-04-29;5672.475
S;SUL;2000-04-29;6589.325
SE;SUDESTE;2000-04-29;24723.9875
N;NORTE;2000-04-30;2320.075
NE;NORDESTE;2000-04-30;5214.10416667
S;SUL;2000-04-30;5445.24166667
SE;SUDESTE;2000-04-30;22078.47083333
N;NORTE;2000-05-01;2315.6
NE;NORDESTE;2000-05-01;4993.3875
S;SUL;2000-05-01;5323.6625
SE;SUDESTE;2000-05-01;21881.5375
N;NORTE;2000-05-02;2497.525
NE;NORDESTE;2000-05-02;5926.08333333
S;SUL;2000-05-02;7043.13333333
SE;SUDESTE;2000-05-02;26977.29166667
N;NORTE;2000-05-03;2498.20416667
NE;NORDESTE;2000-05-03;6053.44583333
S;SUL;2000-05-03;7266.16666667
SE;SUDESTE;2000-05-03;27749.7125
N;NORTE;2000-05-04;2506.54583333
NE;NORDESTE;2000-05-04;6068.04166667
S;SUL;2000-05-04;7332.225
SE;SUDESTE;2000-05-04;27879.17083333
N;NORTE;2000-05-05;2517.87916667
NE;NORDESTE;2000-05-05;6004.62916667
S;SUL;2000-05-05;7344.5125
SE;SUDESTE;2000-05-05;27622.35833333
N;NORTE;2000-05-06;2426.4375
NE;NORDESTE;2000-05-06;5678.34583333
S;SUL;2000-05-06;6112.81666667
SE;SUDESTE;2000-05-06;25191.07916667
N;NORTE;2000-05-07;2354.15
NE;NORDESTE;2000-05-07;5294.53333333
S;SUL;2000-05-07;5040.70416667
SE;SUDESTE;2000-05-07;22061.7375
N;NORTE;2000-05-08;2494.94583333
NE;NORDESTE;2000-05-08;6037.02083333
S;SUL;2000-05-08;6771.77916667
SE;SUDESTE;2000-05-08;26140.6375
N;NORTE;2000-05-09;2467.08333333
NE;NORDESTE;2000-05-09;6183.54583333
S;SUL;2000-05-09;7026.0125
SE;SUDESTE;2000-05-09;26679.85
N;NORTE;2000-05-10;2508.49166667
NE;NORDESTE;2000-05-10;6186.42916667
S;SUL;2000-05-10;7041.4
SE;SUDESTE;2000-05-10;26482.65416667
N;NORTE;2000-05-11;2522.05416667
NE;NORDESTE;2000-05-11;6121.65833333
S;SUL;2000-05-11;7035.50416667
SE;SUDESTE;2000-05-11;26312.65416667
N;NORTE;2000-05-12;2553.61666667
NE;NORDESTE;2000-05-12;6009.08333333
S;SUL;2000-05-12;7143.43333333
SE;SUDESTE;2000-05-12;26138.32916667
N;NORTE;2000-05-13;2491.5875
NE;NORDESTE;2000-05-13;5559.1375
S;SUL;2000-05-13;6329.72083333
SE;SUDESTE;2000-05-13;24159.66666667
N;NORTE;2000-05-14;2379.7625
NE;NORDESTE;2000-05-14;5024.1625
S;SUL;2000-05-14;5152.625
SE;SUDESTE;2000-05-14;21269.62083333
N;NORTE;2000-05-15;2436.0625
NE;NORDESTE;2000-05-15;5790.95
S;SUL;2000-05-15;6982.1375
SE;SUDESTE;2000-05-15;25766.14583333
N;NORTE;2000-05-16;2458.92083333
NE;NORDESTE;2000-05-16;5969.4875
S;SUL;2000-05-16;7272.5875
SE;SUDESTE;2000-05-16;26631.8875
N;NORTE;2000-05-17;2443.30833333
NE;NORDESTE;2000-05-17;6032.65833333
S;SUL;2000-05-17;7108.5625
SE;SUDESTE;2000-05-17;26983.60833333
N;NORTE;2000-05-18;2457.71666667
NE;NORDESTE;2000-05-18;6080.70833333
S;SUL;2000-05-18;7113.15416667
SE;SUDESTE;2000-05-18;26559.87083333
N;NORTE;2000-05-19;2456.27083333
NE;NORDESTE;2000-05-19;6137.9375
S;SUL;2000-05-19;7077.64166667
SE;SUDESTE;2000-05-19;26351.3375
N;NORTE;2000-05-20;2383.58333333
NE;NORDESTE;2000-05-20;5782.1125
S;SUL;2000-05-20;6244.45
SE;SUDESTE;2000-05-20;24380.48333333
N;NORTE;2000-05-21;2324.01666667
NE;NORDESTE;2000-05-21;5285.47083333
S;SUL;2000-05-21;5131.20833333
SE;SUDESTE;2000-05-21;21544.975
N;NORTE;2000-05-22;2495.17916667
NE;NORDESTE;2000-05-22;5920.91666667
S;SUL;2000-05-22;6748.5625
SE;SUDESTE;2000-05-22;25430.90833333
N;NORTE;2000-05-23;2505.26666667
NE;NORDESTE;2000-05-23;5971.50833333
S;SUL;2000-05-23;7058.74166667
SE;SUDESTE;2000-05-23;26232.25833333
N;NORTE;2000-05-24;2479.7625
NE;NORDESTE;2000-05-24;5938.0875
S;SUL;2000-05-24;7158.725
SE;SUDESTE;2000-05-24;26271.24166667
N;NORTE;2000-05-25;2503.49583333
NE;NORDESTE;2000-05-25;5937.72083333
S;SUL;2000-05-25;7212.05833333
SE;SUDESTE;2000-05-25;26291.52916667
N;NORTE;2000-05-26;2512.42916667
NE;NORDESTE;2000-05-26;5911.44166667
S;SUL;2000-05-26;7036.2375
SE;SUDESTE;2000-05-26;26613.34583333
N;NORTE;2000-05-27;2445.45
NE;NORDESTE;2000-05-27;5682.11666667
S;SUL;2000-05-27;6205.15416667
SE;SUDESTE;2000-05-27;24576.11666667
N;NORTE;2000-05-28;2355.4625
NE;NORDESTE;2000-05-28;5235.275
S;SUL;2000-05-28;4995.6125
SE;SUDESTE;2000-05-28;21627.1
N;NORTE;2000-05-29;2491.15416667
NE;NORDESTE;2000-05-29;6003.37916667
S;SUL;2000-05-29;6712.9
SE;SUDESTE;2000-05-29;25119.74166667
N;NORTE;2000-05-30;2516.10833333
NE;NORDESTE;2000-05-30;6160.3375
S;SUL;2000-05-30;7034.975
SE;SUDESTE;2000-05-30;25979.3125
N;NORTE;2000-05-31;2517.725
NE;NORDESTE;2000-05-31;6059.71666667
S;SUL;2000-05-31;7065.32083333
SE;SUDESTE;2000-05-31;26276.8375
N;NORTE;2000-06-01;2502.10416667
NE;NORDESTE;2000-06-01;5998.89583333
S;SUL;2000-06-01;7006.60833333
SE;SUDESTE;2000-06-01;26401.40833333
N;NORTE;2000-06-02;2501.8125
NE;NORDESTE;2000-06-02;6052.43333333
S;SUL;2000-06-02;7038.0875
SE;SUDESTE;2000-06-02;26470.96666667
N;NORTE;2000-06-03;2452.7625
NE;NORDESTE;2000-06-03;5675.90833333
S;SUL;2000-06-03;6222.5
SE;SUDESTE;2000-06-03;24351.77916667
N;NORTE;2000-06-04;2369.6625
NE;NORDESTE;2000-06-04;5162.14583333
S;SUL;2000-06-04;5127.49166667
SE;SUDESTE;2000-06-04;21706.37083333
N;NORTE;2000-06-05;2503.6
NE;NORDESTE;2000-06-05;5755.675
S;SUL;2000-06-05;6935.52916667
SE;SUDESTE;2000-06-05;25856.07916667
N;NORTE;2000-06-06;2542.08333333
NE;NORDESTE;2000-06-06;5889.19583333
S;SUL;2000-06-06;7290.8
SE;SUDESTE;2000-06-06;26540.36666667
N;NORTE;2000-06-07;2528.05416667
NE;NORDESTE;2000-06-07;5898.4625
S;SUL;2000-06-07;7355.0
SE;SUDESTE;2000-06-07;26719.22083333
N;NORTE;2000-06-08;2549.57916667
NE;NORDESTE;2000-06-08;5809.47083333
S;SUL;2000-06-08;7264.625
SE;SUDESTE;2000-06-08;26854.14583333
