id_subsistema;nom_subsistema;din_instante;val_cargaenergiamwmed
N;NORTE;2001-01-26;2546.37916667
NE;NORDESTE;2001-01-26;6415.0625
S;SUL;2001-01-26;8213.18333333
SE;SUDESTE;2001-01-26;28133.48
N;NORTE;2001-01-27;2465.69583333
NE;NORDESTE;2001-01-27;6074.76666667
S;SUL;2001-01-27;7134.5625
SE;SUDESTE;2001-01-27;26155.15875
N;NORTE;2001-01-28;2381.36666667
NE;NORDESTE;2001-01-28;5586.77916667
S;SUL;2001-01-28;5945.6125
SE;SUDESTE;2001-01-28;23487.745
N;NORTE;2001-01-29;2552.865
NE;NORDESTE;2001-01-29;6259.475
S;SUL;2001-01-29;7546.8875
SE;SUDESTE;2001-01-29;28165.95
N;NORTE;2001-01-30;2572.73333333
NE;NORDESTE;2001-01-30;6494.19166667
S;SUL;2001-01-30;7708.02083333
SE;SUDESTE;2001-01-30;29116.17458333
N;NORTE;2001-01-31;2532.51666667
NE;NORDESTE;2001-01-31;6363.53333333
S;SUL;2001-01-31;7801.87083333
SE;SUDESTE;2001-01-31;28975.9175
N;NORTE;2001-02-01;2494.875
NE;NORDESTE;2001-02-01;6425.65416667
S;SUL;2001-02-01;7762.62083333
SE;SUDESTE;2001-02-01;28638.04458333
N;NORTE;2001-02-02;2543.75
NE;NORDESTE;2001-02-02;6430.5125
S;SUL;2001-02-02;7731.45833333
SE;SUDESTE;2001-02-02;28834.15875
N;NORTE;2001-02-03;2434.60833333
NE;NORDESTE;2001-02-03;6097.9875
S;SUL;2001-02-03;6810.85833333
SE;SUDESTE;2001-02-03;26349.54375
N;NORTE;2001-02-04;2382.05416667
NE;NORDESTE;2001-02-04;5580.475
S;SUL;2001-02-04;5661.60416667
SE;SUDESTE;2001-02-04;23549.23
N;NORTE;2001-02-05;2547.68333333
NE;NORDESTE;2001-02-05;6355.1625
S;SUL;2001-02-05;7587.0125
SE;SUDESTE;2001-02-05;28560.14625
N;NORTE;2001-02-06;2587.03333333
NE;NORDESTE;2001-02-06;6464.22916667
S;SUL;2001-02-06;7926.16666667
SE;SUDESTE;2001-02-06;28903.58625
N;NORTE;2001-02-07;2581.04583333
NE;NORDESTE;2001-02-07;6451.1
S;SUL;2001-02-07;8058.24583333
SE;SUDESTE;2001-02-07;28871.29125
N;NORTE;2001-02-08;2585.29166667
NE;NORDESTE;2001-02-08;6519.1375
S;SUL;2001-02-08;8328.2875
SE;SUDESTE;2001-02-08;28993.26166667
N;NORTE;2001-02-09;2588.67083333
NE;NORDESTE;2001-02-09;6482.8625
S;SUL;2001-02-09;8282.85
SE;SUDESTE;2001-02-09;29063.99291667
N;NORTE;2001-02-10;2462.24166667
NE;NORDESTE;2001-02-10;6119.9125
S;SUL;2001-02-10;7221.50416667
SE;SUDESTE;2001-02-10;26252.18708333
N;NORTE;2001-02-11;2372.07916667
NE;NORDESTE;2001-02-11;5680.99166667
S;SUL;2001-02-11;6157.775
SE;SUDESTE;2001-02-11;23469.54458333
N;NORTE;2001-02-12;2561.15
NE;NORDESTE;2001-02-12;6422.00416667
S;SUL;2001-02-12;7894.05
SE;SUDESTE;2001-02-12;28755.7775
N;NORTE;2001-02-13;2581.79166667
NE;NORDESTE;2001-02-13;6491.86666667
S;SUL;2001-02-13;7936.19166667
SE;SUDESTE;2001-02-13;29218.97333333
N;NORTE;2001-02-14;2566.35
NE;NORDESTE;2001-02-14;6500.12083333
S;SUL;2001-02-14;7986.31666667
SE;SUDESTE;2001-02-14;29164.73416667
N;NORTE;2001-02-15;2563.49583333
NE;NORDESTE;2001-02-15;6565.33333333
S;SUL;2001-02-15;7912.7125
SE;SUDESTE;2001-02-15;29253.7
N;NORTE;2001-02-16;2572.83333333
NE;NORDESTE;2001-02-16;6563.22083333
S;SUL;2001-02-16;7884.1375
SE;SUDESTE;2001-02-16;29522.0825
N;NORTE;2001-02-17;2510.525
NE;NORDESTE;2001-02-17;6241.70416667
S;SUL;2001-02-17;6949.17083333
SE;SUDESTE;2001-02-17;26677.85583333
N;NORTE;2001-02-18;2364.6375
NE;NORDESTE;2001-02-18;5707.0
S;SUL;2001-02-18;5894.19166667
SE;SUDESTE;2001-02-18;23819.70833333
N;NORTE;2001-02-19;2552.29583333
NE;NORDESTE;2001-02-19;6467.0625
S;SUL;2001-02-19;7703.225
SE;SUDESTE;2001-02-19;28854.86958333
N;NORTE;2001-02-20;2562.4125
NE;NORDESTE;2001-02-20;6587.80833333
S;SUL;2001-02-20;7981.53333333
SE;SUDESTE;2001-02-20;29633.17875
N;NORTE;2001-02-21;2564.00833333
NE;NORDESTE;2001-02-21;6609.05833333
S;SUL;2001-02-21;8078.65416667
SE;SUDESTE;2001-02-21;29536.35125
N;NORTE;2001-02-22;2565.07916667
NE;NORDESTE;2001-02-22;6633.59583333
S;SUL;2001-02-22;8148.68333333
SE;SUDESTE;2001-02-22;29605.54041667
N;NORTE;2001-02-23;2557.88333333
NE;NORDESTE;2001-02-23;6561.9125
S;SUL;2001-02-23;8125.8625
SE;SUDESTE;2001-02-23;29443.52833333
N;NORTE;2001-02-24;2473.7
NE;NORDESTE;2001-02-24;6138.02083333
S;SUL;2001-02-24;7096.52916667
SE;SUDESTE;2001-02-24;26341.09166667
N;NORTE;2001-02-25;2363.44166667
NE;NORDESTE;2001-02-25;5569.2125
S;SUL;2001-02-25;5995.34166667
SE;SUDESTE;2001-02-25;23434.31291667
N;NORTE;2001-02-26;2422.77916667
NE;NORDESTE;2001-02-26;5591.34583333
S;SUL;2001-02-26;7158.53333333
SE;SUDESTE;2001-02-26;24897.85916667
N;NORTE;2001-02-27;2370.1625
NE;NORDESTE;2001-02-27;5567.65833333
S;SUL;2001-02-27;7006.50833333
SE;SUDESTE;2001-02-27;24485.52416667
N;NORTE;2001-02-28;2499.11666667
NE;NORDESTE;2001-02-28;5999.44583333
S;SUL;2001-02-28;7888.2625
SE;SUDESTE;2001-02-28;26971.10541667
N;NORTE;2001-03-01;2537.65833333
NE;NORDESTE;2001-03-01;6432.4125
S;SUL;2001-03-01;8205.55833333
SE;SUDESTE;2001-03-01;28448.43958333
N;NORTE;2001-03-02;2555.825
NE;NORDESTE;2001-03-02;6444.40416667
S;SUL;2001-03-02;8308.2875
SE;SUDESTE;2001-03-02;28499.28083333
N;NORTE;2001-03-03;2475.07083333
NE;NORDESTE;2001-03-03;6174.075
S;SUL;2001-03-03;7281.95416667
SE;SUDESTE;2001-03-03;26070.85625
N;NORTE;2001-03-04;2411.40416667
NE;NORDESTE;2001-03-04;5707.74166667
S;SUL;2001-03-04;6206.33333333
SE;SUDESTE;2001-03-04;23267.13
N;NORTE;2001-03-05;2571.7
NE;NORDESTE;2001-03-05;6478.94166667
S;SUL;2001-03-05;8198.82916667
SE;SUDESTE;2001-03-05;28200.94
N;NORTE;2001-03-06;2608.2875
NE;NORDESTE;2001-03-06;6620.07916667
S;SUL;2001-03-06;8425.67916667
SE;SUDESTE;2001-03-06;28521.79625
N;NORTE;2001-03-07;2442.04166667
NE;NORDESTE;2001-03-07;6685.1375
S;SUL;2001-03-07;8282.85833333
SE;SUDESTE;2001-03-07;29218.925
N;NORTE;2001-03-08;2568.76666667
NE;NORDESTE;2001-03-08;6589.44166667
S;SUL;2001-03-08;8285.86666667
SE;SUDESTE;2001-03-08;29354.20791667
N;NORTE;2001-03-09;2612.49166667
NE;NORDESTE;2001-03-09;6522.225
S;SUL;2001-03-09;8377.74166667
SE;SUDESTE;2001-03-09;28748.21458333
N;NORTE;2001-03-10;2470.025
NE;NORDESTE;2001-03-10;6139.91666667
S;SUL;2001-03-10;7305.65833333
SE;SUDESTE;2001-03-10;26028.24583333
N;NORTE;2001-03-11;2382.02083333
NE;NORDESTE;2001-03-11;5574.85416667
S;SUL;2001-03-11;6079.55416667
SE;SUDESTE;2001-03-11;23070.06708333
N;NORTE;2001-03-12;2535.96666667
NE;NORDESTE;2001-03-12;6263.96666667
S;SUL;2001-03-12;7943.9625
SE;SUDESTE;2001-03-12;27601.72
N;NORTE;2001-03-13;2514.4
NE;NORDESTE;2001-03-13;6293.5
S;SUL;2001-03-13;8360.34166667
SE;SUDESTE;2001-03-13;28637.075
N;NORTE;2001-03-14;2544.54166667
NE;NORDESTE;2001-03-14;6186.82916667
S;SUL;2001-03-14;8499.625
SE;SUDESTE;2001-03-14;29050.05708333
N;NORTE;2001-03-15;2550.15833333
NE;NORDESTE;2001-03-15;6132.3375
S;SUL;2001-03-15;8372.61666667
SE;SUDESTE;2001-03-15;29269.16083333
N;NORTE;2001-03-16;2555.68333333
NE;NORDESTE;2001-03-16;6152.225
S;SUL;2001-03-16;8240.54583333
SE;SUDESTE;2001-03-16;29312.77333333
N;NORTE;2001-03-17;2470.37083333
NE;NORDESTE;2001-03-17;5759.93333333
S;SUL;2001-03-17;7217.9625
SE;SUDESTE;2001-03-17;26652.74958333
N;NORTE;2001-03-18;2368.56666667
NE;NORDESTE;2001-03-18;5427.62083333
S;SUL;2001-03-18;5996.425
SE;SUDESTE;2001-03-18;23930.84208333
N;NORTE;2001-03-19;2549.92916667
NE;NORDESTE;2001-03-19;5975.80833333
S;SUL;2001-03-19;7827.74166667
SE;SUDESTE;2001-03-19;28530.73666667
N;NORTE;2001-03-20;2562.99583333
NE;NORDESTE;2001-03-20;6343.80416667
S;SUL;2001-03-20;8134.40833333
SE;SUDESTE;2001-03-20;29183.43541667
N;NORTE;2001-03-21;2581.3
NE;NORDESTE;2001-03-21;6289.25
S;SUL;2001-03-21;8320.7375
SE;SUDESTE;2001-03-21;29099.07875
N;NORTE;2001-03-22;2585.61666667
NE;NORDESTE;2001-03-22;6234.92083333
S;SUL;2001-03-22;8411.4375
SE;SUDESTE;2001-03-22;29483.22916667
N;NORTE;2001-03-23;2570.51666667
NE;NORDESTE;2001-03-23;6260.45
S;SUL;2001-03-23;8320.5625
SE;SUDESTE;2001-03-23;29754.89291667
N;NORTE;2001-03-24;2462.55
NE;NORDESTE;2001-03-24;5972.73333333
S;SUL;2001-03-24;7134.48333333
SE;SUDESTE;2001-03-24;27312.62125
N;NORTE;2001-03-25;2390.19583333
NE;NORDESTE;2001-03-25;5430.0
S;SUL;2001-03-25;5959.34583333
SE;SUDESTE;2001-03-25;24268.79416667
N;NORTE;2001-03-26;2569.78333333
NE;NORDESTE;2001-03-26;6215.5875
S;SUL;2001-03-26;7761.19583333
SE;SUDESTE;2001-03-26;28845.41708333
N;NORTE;2001-03-27;2579.41666667
NE;NORDESTE;2001-03-27;6458.12083333
S;SUL;2001-03-27;7833.14583333
SE;SUDESTE;2001-03-27;29521.58458333
N;NORTE;2001-03-28;2587.05416667
NE;NORDESTE;2001-03-28;6454.12916667
S;SUL;2001-03-28;7726.2625
SE;SUDESTE;2001-03-28;29343.25875
N;NORTE;2001-03-29;2587.67916667
NE;NORDESTE;2001-03-29;6322.80416667
S;SUL;2001-03-29;7841.45833333
SE;SUDESTE;2001-03-29;28700.66541667
N;NORTE;2001-03-30;2536.64166667
NE;NORDESTE;2001-03-30;6305.70833333
S;SUL;2001-03-30;7959.43333333
SE;SUDESTE;2001-03-30;28655.40625
N;NORTE;2001-03-31;2483.62916667
NE;NORDESTE;2001-03-31;5928.19583333
S;SUL;2001-03-31;7051.34166667
SE;SUDESTE;2001-03-31;25982.95125
N;NORTE;2001-04-01;2395.84583333
NE;NORDESTE;2001-04-01;5424.5125
S;SUL;2001-04-01;5769.03333333
SE;SUDESTE;2001-04-01;23279.35375
N;NORTE;2001-04-02;2544.34166667
NE;NORDESTE;2001-04-02;6120.05416667
S;SUL;2001-04-02;7521.75416667
SE;SUDESTE;2001-04-02;27936.24708333
N;NORTE;2001-04-03;2560.45833333
NE;NORDESTE;2001-04-03;6214.85416667
S;SUL;2001-04-03;7844.375
SE;SUDESTE;2001-04-03;28688.6025
N;NORTE;2001-04-04;2558.84166667
NE;NORDESTE;2001-04-04;6285.24166667
S;SUL;2001-04-04;7936.76666667
SE;SUDESTE;2001-04-04;28684.48333333
N;NORTE;2001-04-05;2562.24166667
NE;NORDESTE;2001-04-05;6316.19166667
S;SUL;2001-04-05;7951.0625
SE;SUDESTE;2001-04-05;28838.14708333
N;NORTE;2001-04-06;2587.0125
NE;NORDESTE;2001-04-06;6312.72083333
S;SUL;2001-04-06;7903.59166667
SE;SUDESTE;2001-04-06;29370.32416667
N;NORTE;2001-04-07;2505.5375
NE;NORDESTE;2001-04-07;5949.22083333
S;SUL;2001-04-07;6930.0875
SE;SUDESTE;2001-04-07;27019.00333333
N;NORTE;2001-04-08;2430.4
NE;NORDESTE;2001-04-08;5447.37083333
S;SUL;2001-04-08;5870.24583333
SE;SUDESTE;2001-04-08;23908.11916667
N;NORTE;2001-04-09;2582.4625
NE;NORDESTE;2001-04-09;6178.34583333
S;SUL;2001-04-09;7576.00833333
SE;SUDESTE;2001-04-09;28510.65083333
N;NORTE;2001-04-10;2601.975
NE;NORDESTE;2001-04-10;6306.82916667
S;SUL;2001-04-10;7819.21666667
SE;SUDESTE;2001-04-10;29397.74708333
N;NORTE;2001-04-11;2591.33333333
NE;NORDESTE;2001-04-11;6244.65833333
S;SUL;2001-04-11;7852.39166667
SE;SUDESTE;2001-04-11;29566.59208333
N;NORTE;2001-04-12;2550.60416667
NE;NORDESTE;2001-04-12;6022.71666667
S;SUL;2001-04-12;7796.57916667
SE;SUDESTE;2001-04-12;28684.02916667
N;NORTE;2001-04-13;2414.84583333
NE;NORDESTE;2001-04-13;5130.2625
S;SUL;2001-04-13;5699.94166667
SE;SUDESTE;2001-04-13;22876.10125
N;NORTE;2001-04-14;2486.78125
NE;NORDESTE;2001-04-14;5537.85833333
S;SUL;2001-04-14;6165.79166667
SE;SUDESTE;2001-04-14;23889.79666667
N;NORTE;2001-04-15;2429.42916667
NE;NORDESTE;2001-04-15;5275.92083333
S;SUL;2001-04-15;5493.7625
SE;SUDESTE;2001-04-15;22681.90375
N;NORTE;2001-04-16;2593.6525
NE;NORDESTE;2001-04-16;6043.32916667
S;SUL;2001-04-16;7474.35416667
SE;SUDESTE;2001-04-16;27404.80375
N;NORTE;2001-04-17;2603.6125
NE;NORDESTE;2001-04-17;6189.15416667
S;SUL;2001-04-17;7820.95416667
SE;SUDESTE;2001-04-17;28156.35
N;NORTE;2001-04-18;2595.04166667
NE;NORDESTE;2001-04-18;6227.62083333
S;SUL;2001-04-18;7841.10833333
SE;SUDESTE;2001-04-18;28091.96125
N;NORTE;2001-04-19;2609.55625
NE;NORDESTE;2001-04-19;6239.37916667
S;SUL;2001-04-19;7914.45
SE;SUDESTE;2001-04-19;28369.805
N;NORTE;2001-04-20;2572.92916667
NE;NORDESTE;2001-04-20;6271.10416667
S;SUL;2001-04-20;7776.87916667
SE;SUDESTE;2001-04-20;28672.97625
N;NORTE;2001-04-21;2461.04583333
NE;NORDESTE;2001-04-21;5681.69166667
S;SUL;2001-04-21;6299.75416667
SE;SUDESTE;2001-04-21;25810.81333333
N;NORTE;2001-04-22;2403.64166667
NE;NORDESTE;2001-04-22;5416.30833333
S;SUL;2001-04-22;5509.14583333
SE;SUDESTE;2001-04-22;23735.20416667
N;NORTE;2001-04-23;2591.98333333
NE;NORDESTE;2001-04-23;6191.04583333
S;SUL;2001-04-23;7450.1125
SE;SUDESTE;2001-04-23;28426.80541667
N;NORTE;2001-04-24;2617.95
NE;NORDESTE;2001-04-24;6182.29583333
S;SUL;2001-04-24;7668.55416667
SE;SUDESTE;2001-04-24;29367.90333333
N;NORTE;2001-04-25;2624.99833333
NE;NORDESTE;2001-04-25;6223.15833333
S;SUL;2001-04-25;7503.82916667
SE;SUDESTE;2001-04-25;29461.50125
N;NORTE;2001-04-26;2636.32916667
NE;NORDESTE;2001-04-26;6224.4875
S;SUL;2001-04-26;7787.50416667
SE;SUDESTE;2001-04-26;29269.71333333
N;NORTE;2001-04-27;2635.225
NE;NORDESTE;2001-04-27;6265.4875
S;SUL;2001-04-27;7816.58333333
SE;SUDESTE;2001-04-27;29098.12833333
N;NORTE;2001-04-28;2534.3125
NE;NORDESTE;2001-04-28;5867.3375
S;SUL;2001-04-28;7000.4625
SE;SUDESTE;2001-04-28;26652.90791667
N;NORTE;2001-04-29;2436.17083333
NE;NORDESTE;2001-04-29;5366.1
S;SUL;2001-04-29;5788.40833333
SE;SUDESTE;2001-04-29;23886.725
N;NORTE;2001-04-30;2581.87083333
NE;NORDESTE;2001-04-30;5973.55833333
S;SUL;2001-04-30;7043.34583333
SE;SUDESTE;2001-04-30;26682.25041667
N;NORTE;2001-05-01;2457.375
NE;NORDESTE;2001-05-01;5297.9125
S;SUL;2001-05-01;5841.65
SE;SUDESTE;2001-05-01;23714.80208333
N;NORTE;2001-05-02;2654.87916667
NE;NORDESTE;2001-05-02;6134.53333333
S;SUL;2001-05-02;7441.46666667
SE;SUDESTE;2001-05-02;28522.7225
N;NORTE;2001-05-03;2646.03333333
NE;NORDESTE;2001-05-03;6265.99166667
S;SUL;2001-05-03;7627.35833333
SE;SUDESTE;2001-05-03;29088.42666667
N;NORTE;2001-05-04;2664.60833333
NE;NORDESTE;2001-05-04;6204.4
S;SUL;2001-05-04;7436.40416667
SE;SUDESTE;2001-05-04;28646.65833333
N;NORTE;2001-05-05;2571.89583333
NE;NORDESTE;2001-05-05;5849.7625
S;SUL;2001-05-05;6325.3625
SE;SUDESTE;2001-05-05;25290.73083333
N;NORTE;2001-05-06;2454.19833333
NE;NORDESTE;2001-05-06;5464.0875
S;SUL;2001-05-06;5284.62916667
SE;SUDESTE;2001-05-06;21905.79625
N;NORTE;2001-05-07;2649.2875
NE;NORDESTE;2001-05-07;6201.08333333
S;SUL;2001-05-07;7068.80833333
SE;SUDESTE;2001-05-07;26128.65958333
N;NORTE;2001-05-08;2667.8125
NE;NORDESTE;2001-05-08;6395.36666667
S;SUL;2001-05-08;7420.2375
SE;SUDESTE;2001-05-08;26828.37541667
N;NORTE;2001-05-09;2652.83333333
NE;NORDESTE;2001-05-09;6432.125
S;SUL;2001-05-09;7354.61666667
SE;SUDESTE;2001-05-09;27288.57083333
N;NORTE;2001-05-10;2664.32583333
NE;NORDESTE;2001-05-10;6384.31666667
S;SUL;2001-05-10;7403.8125
SE;SUDESTE;2001-05-10;27605.35666667
N;NORTE;2001-05-11;2661.73666667
NE;NORDESTE;2001-05-11;6356.7
S;SUL;2001-05-11;7371.6125
SE;SUDESTE;2001-05-11;27601.07166667
N;NORTE;2001-05-12;2565.95416667
NE;NORDESTE;2001-05-12;6028.90833333
S;SUL;2001-05-12;6438.99583333
SE;SUDESTE;2001-05-12;25330.10875
N;NORTE;2001-05-13;2478.57083333
NE;NORDESTE;2001-05-13;5514.55833333
S;SUL;2001-05-13;5226.15833333
SE;SUDESTE;2001-05-13;22030.57958333
N;NORTE;2001-05-14;2638.35833333
NE;NORDESTE;2001-05-14;6193.3125
S;SUL;2001-05-14;6792.4875
SE;SUDESTE;2001-05-14;25891.86666667
N;NORTE;2001-05-15;2659.975
NE;NORDESTE;2001-05-15;6259.6375
S;SUL;2001-05-15;7188.39583333
SE;SUDESTE;2001-05-15;26394.65541667
N;NORTE;2001-05-16;2651.2375
NE;NORDESTE;2001-05-16;6240.12916667
S;SUL;2001-05-16;7290.86666667
SE;SUDESTE;2001-05-16;26599.56333333
N;NORTE;2001-05-17;2652.80416667
NE;NORDESTE;2001-05-17;6166.26666667
S;SUL;2001-05-17;7180.1
SE;SUDESTE;2001-05-17;26051.69375
N;NORTE;2001-05-18;2649.46666667
NE;NORDESTE;2001-05-18;6035.7
S;SUL;2001-05-18;7104.1625
SE;SUDESTE;2001-05-18;25264.58041667
N;NORTE;2001-05-19;2555.5875
NE;NORDESTE;2001-05-19;5767.96666667
S;SUL;2001-05-19;6219.7625
SE;SUDESTE;2001-05-19;23042.00958333
N;NORTE;2001-05-20;2466.5125
NE;NORDESTE;2001-05-20;5245.15
S;SUL;2001-05-20;5059.67083333
SE;SUDESTE;2001-05-20;20427.75458333
N;NORTE;2001-05-21;2625.40833333
NE;NORDESTE;2001-05-21;5729.29583333
S;SUL;2001-05-21;6820.0625
SE;SUDESTE;2001-05-21;24445.2075
N;NORTE;2001-05-22;2638.94166667
NE;NORDESTE;2001-05-22;5806.8125
S;SUL;2001-05-22;7025.025
SE;SUDESTE;2001-05-22;24998.33291667
N;NORTE;2001-05-23;2638.59583333
NE;NORDESTE;2001-05-23;5824.37083333
S;SUL;2001-05-23;7030.54166667
SE;SUDESTE;2001-05-23;24852.09875
N;NORTE;2001-05-24;2613.4875
NE;NORDESTE;2001-05-24;5805.19583333
S;SUL;2001-05-24;6980.77916667
SE;SUDESTE;2001-05-24;24522.09125
N;NORTE;2001-05-25;2618.29583333
NE;NORDESTE;2001-05-25;5742.225
S;SUL;2001-05-25;6994.125
SE;SUDESTE;2001-05-25;24456.92125
N;NORTE;2001-05-26;2535.24166667
NE;NORDESTE;2001-05-26;5512.90833333
S;SUL;2001-05-26;6212.1125
SE;SUDESTE;2001-05-26;22722.57375
N;NORTE;2001-05-27;2444.75
NE;NORDESTE;2001-05-27;5044.70416667
S;SUL;2001-05-27;5126.24166667
SE;SUDESTE;2001-05-27;20268.5775
N;NORTE;2001-05-28;2653.35833333
NE;NORDESTE;2001-05-28;5654.125
S;SUL;2001-05-28;6756.39166667
SE;SUDESTE;2001-05-28;23870.43041667
N;NORTE;2001-05-29;2674.56666667
NE;NORDESTE;2001-05-29;5703.63333333
S;SUL;2001-05-29;7010.45
SE;SUDESTE;2001-05-29;24313.08125
N;NORTE;2001-05-30;2662.6875
NE;NORDESTE;2001-05-30;5597.9375
S;SUL;2001-05-30;6954.44166667
SE;SUDESTE;2001-05-30;24391.73458333
N;NORTE;2001-05-31;2654.25
NE;NORDESTE;2001-05-31;5480.85
S;SUL;2001-05-31;7040.24583333
SE;SUDESTE;2001-05-31;24214.27333333
N;NORTE;2001-06-01;2626.33333333
NE;NORDESTE;2001-06-01;5024.37083333
S;SUL;2001-06-01;7107.77916667
SE;SUDESTE;2001-06-01;23186.02625
N;NORTE;2001-06-02;2555.48333333
NE;NORDESTE;2001-06-02;4704.30833333
S;SUL;2001-06-02;6165.36583333
SE;SUDESTE;2001-06-02;21116.71625
N;NORTE;2001-06-03;2448.06666667
NE;NORDESTE;2001-06-03;4339.6375
S;SUL;2001-06-03;5150.35
SE;SUDESTE;2001-06-03;18585.58791667
N;NORTE;2001-06-04;2580.28333333
NE;NORDESTE;2001-06-04;4797.87083333
S;SUL;2001-06-04;6778.22916667
SE;SUDESTE;2001-06-04;22100.60541667
N;NORTE;2001-06-05;2584.225
NE;NORDESTE;2001-06-05;4765.52916667
S;SUL;2001-06-05;6912.67083333
SE;SUDESTE;2001-06-05;22425.05375
N;NORTE;2001-06-06;2558.57916667
NE;NORDESTE;2001-06-06;4764.8
S;SUL;2001-06-06;6968.2
SE;SUDESTE;2001-06-06;22312.57208333
N;NORTE;2001-06-07;2588.95
NE;NORDESTE;2001-06-07;4770.9625
S;SUL;2001-06-07;6945.67083333
SE;SUDESTE;2001-06-07;22329.6325
N;NORTE;2001-06-08;2587.34
NE;NORDESTE;2001-06-08;4731.60833333
S;SUL;2001-06-08;6946.65833333
SE;SUDESTE;2001-06-08;22325.83083333
N;NORTE;2001-06-09;2501.40083333
NE;NORDESTE;2001-06-09;4592.8125
S;SUL;2001-06-09;6201.65833333
