id_subsistema;nom_subsistema;din_instante;val_cargaenergiamwmed
S;SUL;2013-05-04 00:00:00;9207.68979167
SE;SUDESTE;2013-05-04 00:00:00;33126.27204167
N;NORTE;2013-05-05 00:00:00;3984.37666667
NE;NORDESTE;2013-05-05 00:00:00;8154.74820833
S;SUL;2013-05-05 00:00:00;7633.17104167
SE;SUDESTE;2013-05-05 00:00:00;29310.834125
N;NORTE;2013-05-06 00:00:00;4352.31875
NE;NORDESTE;2013-05-06 00:00:00;9143.74879167
S;SUL;2013-05-06 00:00:00;9799.24183333
SE;SUDESTE;2013-05-06 00:00:00;34023.60554167
N;NORTE;2013-05-07 00:00:00;4361.50166667
NE;NORDESTE;2013-05-07 00:00:00;9575.58191667
S;SUL;2013-05-07 00:00:00;10092.47420833
SE;SUDESTE;2013-05-07 00:00:00;34229.35591667
N;NORTE;2013-05-08 00:00:00;4343.83791667
NE;NORDESTE;2013-05-08 00:00:00;9721.775
S;SUL;2013-05-08 00:00:00;10319.6495
SE;SUDESTE;2013-05-08 00:00:00;33821.483125
N;NORTE;2013-05-09 00:00:00;4275.55
NE;NORDESTE;2013-05-09 00:00:00;9693.26754167
S;SUL;2013-05-09 00:00:00;10376.987625
SE;SUDESTE;2013-05-09 00:00:00;33917.05445833
N;NORTE;2013-05-10 00:00:00;4219.48125
NE;NORDESTE;2013-05-10 00:00:00;9530.95870833
S;SUL;2013-05-10 00:00:00;10305.1005
SE;SUDESTE;2013-05-10 00:00:00;34226.225625
N;NORTE;2013-05-11 00:00:00;4100.18125
NE;NORDESTE;2013-05-11 00:00:00;8928.614375
S;SUL;2013-05-11 00:00:00;8868.30175
SE;SUDESTE;2013-05-11 00:00:00;31411.92258333
N;NORTE;2013-05-12 00:00:00;3924.52083333
NE;NORDESTE;2013-05-12 00:00:00;8197.60954167
S;SUL;2013-05-12 00:00:00;7415.61808333
SE;SUDESTE;2013-05-12 00:00:00;27533.72616667
N;NORTE;2013-05-13 00:00:00;4339.95708333
NE;NORDESTE;2013-05-13 00:00:00;9256.49541667
S;SUL;2013-05-13 00:00:00;10221.24174
SE;SUDESTE;2013-05-13 00:00:00;33990.5015
N;NORTE;2013-05-14 00:00:00;4364.99041667
NE;NORDESTE;2013-05-14 00:00:00;9515.788
S;SUL;2013-05-14 00:00:00;10704.6915
SE;SUDESTE;2013-05-14 00:00:00;35247.35925
N;NORTE;2013-05-15 00:00:00;4283.82408333
NE;NORDESTE;2013-05-15 00:00:00;9374.57966667
S;SUL;2013-05-15 00:00:00;10723.73791667
SE;SUDESTE;2013-05-15 00:00:00;36021.28220833
N;NORTE;2013-05-16 00:00:00;4231.75166667
NE;NORDESTE;2013-05-16 00:00:00;9503.64504167
S;SUL;2013-05-16 00:00:00;10482.44239583
SE;SUDESTE;2013-05-16 00:00:00;36247.06433333
N;NORTE;2013-05-17 00:00:00;4388.98958333
NE;NORDESTE;2013-05-17 00:00:00;9416.696375
S;SUL;2013-05-17 00:00:00;10419.55017833
SE;SUDESTE;2013-05-17 00:00:00;34817.559625
N;NORTE;2013-05-18 00:00:00;4207.56541667
NE;NORDESTE;2013-05-18 00:00:00;8835.883625
S;SUL;2013-05-18 00:00:00;9059.77028
SE;SUDESTE;2013-05-18 00:00:00;31227.66420833
N;NORTE;2013-05-19 00:00:00;3944.18166667
NE;NORDESTE;2013-05-19 00:00:00;8083.7885
S;SUL;2013-05-19 00:00:00;7778.33725167
SE;SUDESTE;2013-05-19 00:00:00;27524.42329167
N;NORTE;2013-05-20 00:00:00;4242.5425
NE;NORDESTE;2013-05-20 00:00:00;9083.792125
S;SUL;2013-05-20 00:00:00;10098.3266975
SE;SUDESTE;2013-05-20 00:00:00;33662.43866667
N;NORTE;2013-05-21 00:00:00;4285.69
NE;NORDESTE;2013-05-21 00:00:00;9364.02454167
S;SUL;2013-05-21 00:00:00;10392.88891667
SE;SUDESTE;2013-05-21 00:00:00;34838.20891667
N;NORTE;2013-05-22 00:00:00;4262.28375
NE;NORDESTE;2013-05-22 00:00:00;9463.60516667
S;SUL;2013-05-22 00:00:00;10588.24391667
SE;SUDESTE;2013-05-22 00:00:00;34982.13141667
N;NORTE;2013-05-23 00:00:00;4275.61625
NE;NORDESTE;2013-05-23 00:00:00;9555.088625
S;SUL;2013-05-23 00:00:00;10657.87766667
SE;SUDESTE;2013-05-23 00:00:00;34583.07583333
N;NORTE;2013-05-24 00:00:00;4252.85916667
NE;NORDESTE;2013-05-24 00:00:00;9621.27641667
S;SUL;2013-05-24 00:00:00;10707.39141833
SE;SUDESTE;2013-05-24 00:00:00;33842.965125
N;NORTE;2013-05-25 00:00:00;4106.65708333
NE;NORDESTE;2013-05-25 00:00:00;9067.08058333
S;SUL;2013-05-25 00:00:00;9424.7087925
SE;SUDESTE;2013-05-25 00:00:00;30660.21854167
N;NORTE;2013-05-26 00:00:00;3898.20791667
NE;NORDESTE;2013-05-26 00:00:00;8195.98208333
S;SUL;2013-05-26 00:00:00;7720.38447417
SE;SUDESTE;2013-05-26 00:00:00;26711.68545833
N;NORTE;2013-05-27 00:00:00;4205.4725
NE;NORDESTE;2013-05-27 00:00:00;9055.90616667
S;SUL;2013-05-27 00:00:00;10368.81079
SE;SUDESTE;2013-05-27 00:00:00;32837.65858333
N;NORTE;2013-05-28 00:00:00;4264.3675
NE;NORDESTE;2013-05-28 00:00:00;9398.3435
S;SUL;2013-05-28 00:00:00;10838.0501775
SE;SUDESTE;2013-05-28 00:00:00;34776.346625
N;NORTE;2013-05-29 00:00:00;4322.3225
NE;NORDESTE;2013-05-29 00:00:00;9552.08791667
S;SUL;2013-05-29 00:00:00;10525.45095833
SE;SUDESTE;2013-05-29 00:00:00;35280.78337198
N;NORTE;2013-05-30 00:00:00;4116.7165
NE;NORDESTE;2013-05-30 00:00:00;8893.25016667
S;SUL;2013-05-30 00:00:00;8516.93370833
SE;SUDESTE;2013-05-30 00:00:00;31045.303375
N;NORTE;2013-05-31 00:00:00;4273.44375
NE;NORDESTE;2013-05-31 00:00:00;9385.81433333
S;SUL;2013-05-31 00:00:00;9425.569
SE;SUDESTE;2013-05-31 00:00:00;32402.13220833
N;NORTE;2013-06-01 00:00:00;4225.46291667
NE;NORDESTE;2013-06-01 00:00:00;8880.66770833
S;SUL;2013-06-01 00:00:00;8628.79445833
SE;SUDESTE;2013-06-01 00:00:00;30377.690875
N;NORTE;2013-06-02 00:00:00;3898.99666667
NE;NORDESTE;2013-06-02 00:00:00;8345.35845833
S;SUL;2013-06-02 00:00:00;7345.46583333
SE;SUDESTE;2013-06-02 00:00:00;27908.947
N;NORTE;2013-06-03 00:00:00;4256.49
NE;NORDESTE;2013-06-03 00:00:00;9445.83366667
S;SUL;2013-06-03 00:00:00;9861.13458333
SE;SUDESTE;2013-06-03 00:00:00;33986.74154167
N;NORTE;2013-06-04 00:00:00;4107.35041667
NE;NORDESTE;2013-06-04 00:00:00;9591.17470833
S;SUL;2013-06-04 00:00:00;10417.97016667
SE;SUDESTE;2013-06-04 00:00:00;34071.13695833
N;NORTE;2013-06-05 00:00:00;4078.46870833
NE;NORDESTE;2013-06-05 00:00:00;9440.730125
S;SUL;2013-06-05 00:00:00;10548.585625
SE;SUDESTE;2013-06-05 00:00:00;33567.355625
N;NORTE;2013-06-06 00:00:00;4055.1025
NE;NORDESTE;2013-06-06 00:00:00;9396.639
S;SUL;2013-06-06 00:00:00;10605.73258333
SE;SUDESTE;2013-06-06 00:00:00;33972.24225
N;NORTE;2013-06-07 00:00:00;4082.87245833
NE;NORDESTE;2013-06-07 00:00:00;9434.75408333
S;SUL;2013-06-07 00:00:00;10527.27658333
SE;SUDESTE;2013-06-07 00:00:00;34014.43008333
N;NORTE;2013-06-08 00:00:00;3916.65791667
NE;NORDESTE;2013-06-08 00:00:00;8836.03954167
S;SUL;2013-06-08 00:00:00;9165.199625
SE;SUDESTE;2013-06-08 00:00:00;31392.49166667
N;NORTE;2013-06-09 00:00:00;3840.34458333
NE;NORDESTE;2013-06-09 00:00:00;7976.23658333
S;SUL;2013-06-09 00:00:00;7618.54508333
SE;SUDESTE;2013-06-09 00:00:00;28033.59054167
N;NORTE;2013-06-10 00:00:00;4076.39583333
NE;NORDESTE;2013-06-10 00:00:00;9022.84525
S;SUL;2013-06-10 00:00:00;10330.49
SE;SUDESTE;2013-06-10 00:00:00;33552.0345
N;NORTE;2013-06-11 00:00:00;4035.28854167
NE;NORDESTE;2013-06-11 00:00:00;9247.43025
S;SUL;2013-06-11 00:00:00;10874.34470833
SE;SUDESTE;2013-06-11 00:00:00;34425.257125
N;NORTE;2013-06-12 00:00:00;4015.010375
NE;NORDESTE;2013-06-12 00:00:00;9293.60391667
S;SUL;2013-06-12 00:00:00;10842.909875
SE;SUDESTE;2013-06-12 00:00:00;34725.14729167
N;NORTE;2013-06-13 00:00:00;4065.05791667
NE;NORDESTE;2013-06-13 00:00:00;9250.68366667
S;SUL;2013-06-13 00:00:00;10703.44541667
SE;SUDESTE;2013-06-13 00:00:00;34447.5795
N;NORTE;2013-06-14 00:00:00;4101.45295833
NE;NORDESTE;2013-06-14 00:00:00;9314.27566667
S;SUL;2013-06-14 00:00:00;10674.49591667
SE;SUDESTE;2013-06-14 00:00:00;34762.65729167
N;NORTE;2013-06-15 00:00:00;3957.79666667
NE;NORDESTE;2013-06-15 00:00:00;8904.31804167
S;SUL;2013-06-15 00:00:00;9177.40720833
SE;SUDESTE;2013-06-15 00:00:00;31695.79625
N;NORTE;2013-06-16 00:00:00;3803.96416667
NE;NORDESTE;2013-06-16 00:00:00;8178.55004167
S;SUL;2013-06-16 00:00:00;7843.504875
SE;SUDESTE;2013-06-16 00:00:00;28056.02704167
N;NORTE;2013-06-17 00:00:00;4095.96645833
NE;NORDESTE;2013-06-17 00:00:00;9246.93083333
S;SUL;2013-06-17 00:00:00;10496.43920833
SE;SUDESTE;2013-06-17 00:00:00;34545.411875
N;NORTE;2013-06-18 00:00:00;4083.827125
NE;NORDESTE;2013-06-18 00:00:00;9504.00733333
S;SUL;2013-06-18 00:00:00;10871.20208333
SE;SUDESTE;2013-06-18 00:00:00;35325.36525
N;NORTE;2013-06-19 00:00:00;4076.55025
NE;NORDESTE;2013-06-19 00:00:00;9289.230625
S;SUL;2013-06-19 00:00:00;10919.58170833
SE;SUDESTE;2013-06-19 00:00:00;34688.70854167
N;NORTE;2013-06-20 00:00:00;4087.594625
NE;NORDESTE;2013-06-20 00:00:00;9323.20479167
S;SUL;2013-06-20 00:00:00;10875.57283333
SE;SUDESTE;2013-06-20 00:00:00;34760.89220833
N;NORTE;2013-06-21 00:00:00;4095.54908333
NE;NORDESTE;2013-06-21 00:00:00;9469.14320833
S;SUL;2013-06-21 00:00:00;10736.69004167
SE;SUDESTE;2013-06-21 00:00:00;34853.806
N;NORTE;2013-06-22 00:00:00;3905.04920833
NE;NORDESTE;2013-06-22 00:00:00;8758.39258333
S;SUL;2013-06-22 00:00:00;8892.45458333
SE;SUDESTE;2013-06-22 00:00:00;32008.77691667
N;NORTE;2013-06-23 00:00:00;3769.89970833
NE;NORDESTE;2013-06-23 00:00:00;7975.832375
S;SUL;2013-06-23 00:00:00;7525.69366667
SE;SUDESTE;2013-06-23 00:00:00;28192.2685
N;NORTE;2013-06-24 00:00:00;4043.01108333
NE;NORDESTE;2013-06-24 00:00:00;8039.39675
S;SUL;2013-06-24 00:00:00;10312.75975
SE;SUDESTE;2013-06-24 00:00:00;33869.750875
N;NORTE;2013-06-25 00:00:00;4014.10633333
NE;NORDESTE;2013-06-25 00:00:00;9001.63979167
S;SUL;2013-06-25 00:00:00;10731.07691667
SE;SUDESTE;2013-06-25 00:00:00;34655.706625
N;NORTE;2013-06-26 00:00:00;4065.84904167
NE;NORDESTE;2013-06-26 00:00:00;9141.70191667
S;SUL;2013-06-26 00:00:00;10810.80504167
SE;SUDESTE;2013-06-26 00:00:00;34943.68
N;NORTE;2013-06-27 00:00:00;4082.55375
NE;NORDESTE;2013-06-27 00:00:00;9300.54454167
S;SUL;2013-06-27 00:00:00;10802.83991667
SE;SUDESTE;2013-06-27 00:00:00;35723.62033333
N;NORTE;2013-06-28 00:00:00;4076.24791667
NE;NORDESTE;2013-06-28 00:00:00;9394.67883333
S;SUL;2013-06-28 00:00:00;10569.60158333
SE;SUDESTE;2013-06-28 00:00:00;35441.22
N;NORTE;2013-06-29 00:00:00;3877.94291667
NE;NORDESTE;2013-06-29 00:00:00;8808.622875
S;SUL;2013-06-29 00:00:00;9104.719625
SE;SUDESTE;2013-06-29 00:00:00;32539.68725
N;NORTE;2013-06-30 00:00:00;3729.505
NE;NORDESTE;2013-06-30 00:00:00;8085.59358333
S;SUL;2013-06-30 00:00:00;7576.88791667
SE;SUDESTE;2013-06-30 00:00:00;28527.54183333
N;NORTE;2013-07-01 00:00:00;3898.02325
NE;NORDESTE;2013-07-01 00:00:00;8949.89841667
S;SUL;2013-07-01 00:00:00;10369.97529167
SE;SUDESTE;2013-07-01 00:00:00;34013.03725
N;NORTE;2013-07-02 00:00:00;3929.517125
NE;NORDESTE;2013-07-02 00:00:00;9015.959625
S;SUL;2013-07-02 00:00:00;10791.37175
SE;SUDESTE;2013-07-02 00:00:00;34351.266375
N;NORTE;2013-07-03 00:00:00;3994.34420833
NE;NORDESTE;2013-07-03 00:00:00;9048.02341667
S;SUL;2013-07-03 00:00:00;10752.984375
SE;SUDESTE;2013-07-03 00:00:00;34162.64908333
N;NORTE;2013-07-04 00:00:00;3934.95983333
NE;NORDESTE;2013-07-04 00:00:00;8987.78541667
S;SUL;2013-07-04 00:00:00;10738.360375
SE;SUDESTE;2013-07-04 00:00:00;33702.98979167
N;NORTE;2013-07-05 00:00:00;4010.49520833
NE;NORDESTE;2013-07-05 00:00:00;8953.21754167
S;SUL;2013-07-05 00:00:00;10731.19120833
SE;SUDESTE;2013-07-05 00:00:00;33848.73470833
N;NORTE;2013-07-06 00:00:00;3940.109
NE;NORDESTE;2013-07-06 00:00:00;8689.08920833
S;SUL;2013-07-06 00:00:00;9213.71945833
SE;SUDESTE;2013-07-06 00:00:00;31474.43729167
N;NORTE;2013-07-07 00:00:00;3792.14958333
NE;NORDESTE;2013-07-07 00:00:00;7953.10441667
S;SUL;2013-07-07 00:00:00;7748.098625
SE;SUDESTE;2013-07-07 00:00:00;28129.521125
N;NORTE;2013-07-08 00:00:00;4119.76208333
NE;NORDESTE;2013-07-08 00:00:00;8947.86583333
S;SUL;2013-07-08 00:00:00;10313.05304167
SE;SUDESTE;2013-07-08 00:00:00;32278.16708333
N;NORTE;2013-07-09 00:00:00;5029.46333333
NE;NORDESTE;2013-07-09 00:00:00;9096.60504167
S;SUL;2013-07-09 00:00:00;10699.39254167
SE;SUDESTE;2013-07-09 00:00:00;31689.29670833
N;NORTE;2013-07-10 00:00:00;5043.85183333
NE;NORDESTE;2013-07-10 00:00:00;9111.44733333
S;SUL;2013-07-10 00:00:00;10720.64375
SE;SUDESTE;2013-07-10 00:00:00;33767.50675
N;NORTE;2013-07-11 00:00:00;5067.55891667
NE;NORDESTE;2013-07-11 00:00:00;8991.23333333
S;SUL;2013-07-11 00:00:00;10593.18958333
SE;SUDESTE;2013-07-11 00:00:00;33442.05983333
N;NORTE;2013-07-12 00:00:00;4960.96679167
NE;NORDESTE;2013-07-12 00:00:00;9133.35841667
S;SUL;2013-07-12 00:00:00;10757.86604167
SE;SUDESTE;2013-07-12 00:00:00;33753.22954167
N;NORTE;2013-07-13 00:00:00;4694.52066667
NE;NORDESTE;2013-07-13 00:00:00;8740.36795833
S;SUL;2013-07-13 00:00:00;9235.10395833
SE;SUDESTE;2013-07-13 00:00:00;31901.36075
N;NORTE;2013-07-14 00:00:00;4470.21770833
NE;NORDESTE;2013-07-14 00:00:00;7927.86558333
S;SUL;2013-07-14 00:00:00;7763.59683333
SE;SUDESTE;2013-07-14 00:00:00;28463.76570833
N;NORTE;2013-07-15 00:00:00;4896.21470833
NE;NORDESTE;2013-07-15 00:00:00;8919.79704167
S;SUL;2013-07-15 00:00:00;10327.11741667
SE;SUDESTE;2013-07-15 00:00:00;33805.89916667
N;NORTE;2013-07-16 00:00:00;4875.2765
NE;NORDESTE;2013-07-16 00:00:00;9094.06329167
S;SUL;2013-07-16 00:00:00;10636.00683333
SE;SUDESTE;2013-07-16 00:00:00;34871.17329167
N;NORTE;2013-07-17 00:00:00;4922.16966667
NE;NORDESTE;2013-07-17 00:00:00;9090.47091667
S;SUL;2013-07-17 00:00:00;10592.12766667
SE;SUDESTE;2013-07-17 00:00:00;35024.27729167
N;NORTE;2013-07-18 00:00:00;4963.55058333
NE;NORDESTE;2013-07-18 00:00:00;9192.08804167
S;SUL;2013-07-18 00:00:00;10671.64120833
SE;SUDESTE;2013-07-18 00:00:00;35147.909125
N;NORTE;2013-07-19 00:00:00;4885.89058333
NE;NORDESTE;2013-07-19 00:00:00;9298.010875
S;SUL;2013-07-19 00:00:00;10959.58754167
SE;SUDESTE;2013-07-19 00:00:00;35211.55216667
N;NORTE;2013-07-20 00:00:00;4661.95629167
NE;NORDESTE;2013-07-20 00:00:00;8809.195625
S;SUL;2013-07-20 00:00:00;9410.00879167
SE;SUDESTE;2013-07-20 00:00:00;32887.55725
N;NORTE;2013-07-21 00:00:00;4470.27858333
NE;NORDESTE;2013-07-21 00:00:00;8160.59720833
S;SUL;2013-07-21 00:00:00;7794.98270833
SE;SUDESTE;2013-07-21 00:00:00;30044.94204167
N;NORTE;2013-07-22 00:00:00;4799.606375
NE;NORDESTE;2013-07-22 00:00:00;9223.54833333
S;SUL;2013-07-22 00:00:00;10569.28220833
SE;SUDESTE;2013-07-22 00:00:00;35293.40695833
N;NORTE;2013-07-23 00:00:00;4825.68416667
NE;NORDESTE;2013-07-23 00:00:00;9251.26758333
S;SUL;2013-07-23 00:00:00;11093.054
SE;SUDESTE;2013-07-23 00:00:00;34554.70754167
N;NORTE;2013-07-24 00:00:00;4772.52
NE;NORDESTE;2013-07-24 00:00:00;9397.554875
S;SUL;2013-07-24 00:00:00;11175.482875
SE;SUDESTE;2013-07-24 00:00:00;33511.12483333
N;NORTE;2013-07-25 00:00:00;4993.2125
NE;NORDESTE;2013-07-25 00:00:00;9415.30191667
S;SUL;2013-07-25 00:00:00;11219.647375
SE;SUDESTE;2013-07-25 00:00:00;33684.88741667
N;NORTE;2013-07-26 00:00:00;4985.83554167
NE;NORDESTE;2013-07-26 00:00:00;9300.23854167
S;SUL;2013-07-26 00:00:00;10805.40120833
SE;SUDESTE;2013-07-26 00:00:00;33194.08125
N;NORTE;2013-07-27 00:00:00;4877.04441667
NE;NORDESTE;2013-07-27 00:00:00;8568.76770833
S;SUL;2013-07-27 00:00:00;9236.78766667
SE;SUDESTE;2013-07-27 00:00:00;30459.7295
N;NORTE;2013-07-28 00:00:00;4582.96029167
NE;NORDESTE;2013-07-28 00:00:00;7965.108625
S;SUL;2013-07-28 00:00:00;7803.30933333
SE;SUDESTE;2013-07-28 00:00:00;27058.07391667
N;NORTE;2013-07-29 00:00:00;4951.829
NE;NORDESTE;2013-07-29 00:00:00;9074.74804167
S;SUL;2013-07-29 00:00:00;10418.20083333
SE;SUDESTE;2013-07-29 00:00:00;32576.46683333
N;NORTE;2013-07-30 00:00:00;5189.034625
NE;NORDESTE;2013-07-30 00:00:00;9259.28529167
S;SUL;2013-07-30 00:00:00;10853.547625
SE;SUDESTE;2013-07-30 00:00:00;33988.97070833
N;NORTE;2013-07-31 00:00:00;5218.81725
NE;NORDESTE;2013-07-31 00:00:00;9159.000875
S;SUL;2013-07-31 00:00:00;10743.809
SE;SUDESTE;2013-07-31 00:00:00;34343.550625
N;NORTE;2013-08-01 00:00:00;5111.7675
NE;NORDESTE;2013-08-01 00:00:00;9151.343
S;SUL;2013-08-01 00:00:00;10643.563
SE;SUDESTE;2013-08-01 00:00:00;34925.784875
N;NORTE;2013-08-02 00:00:00;5162.47083333
NE;NORDESTE;2013-08-02 00:00:00;9260.37070833
S;SUL;2013-08-02 00:00:00;10658.8508
SE;SUDESTE;2013-08-02 00:00:00;35255.40695833
N;NORTE;2013-08-03 00:00:00;4872.33208333
NE;NORDESTE;2013-08-03 00:00:00;8699.65904167
S;SUL;2013-08-03 00:00:00;9105.82987917
SE;SUDESTE;2013-08-03 00:00:00;32200.17645833
N;NORTE;2013-08-04 00:00:00;4652.93791667
NE;NORDESTE;2013-08-04 00:00:00;8051.09366667
S;SUL;2013-08-04 00:00:00;7425.725705
SE;SUDESTE;2013-08-04 00:00:00;28829.21354167
N;NORTE;2013-08-05 00:00:00;5188.00708333
NE;NORDESTE;2013-08-05 00:00:00;9167.17491667
S;SUL;2013-08-05 00:00:00;10027.79578167
SE;SUDESTE;2013-08-05 00:00:00;34548.775625
N;NORTE;2013-08-06 00:00:00;5357.49083333
NE;NORDESTE;2013-08-06 00:00:00;9209.98458333
S;SUL;2013-08-06 00:00:00;10484.59531417
SE;SUDESTE;2013-08-06 00:00:00;35706.47408333
N;NORTE;2013-08-07 00:00:00;5291.93083333
NE;NORDESTE;2013-08-07 00:00:00;9207.73225
S;SUL;2013-08-07 00:00:00;10508.31786417
SE;SUDESTE;2013-08-07 00:00:00;35712.65270833
N;NORTE;2013-08-08 00:00:00;5278.22333333
NE;NORDESTE;2013-08-08 00:00:00;9282.11194112
S;SUL;2013-08-08 00:00:00;10713.050715
SE;SUDESTE;2013-08-08 00:00:00;36089.49408333
N;NORTE;2013-08-09 00:00:00;5344.38683333
NE;NORDESTE;2013-08-09 00:00:00;9041.43687417
S;SUL;2013-08-09 00:00:00;10825.96916667
SE;SUDESTE;2013-08-09 00:00:00;36599.0225
N;NORTE;2013-08-10 00:00:00;5133.75
NE;NORDESTE;2013-08-10 00:00:00;8845.45014858
S;SUL;2013-08-10 00:00:00;9304.94225
SE;SUDESTE;2013-08-10 00:00:00;32888.75833333
N;NORTE;2013-08-11 00:00:00;4742.41625
NE;NORDESTE;2013-08-11 00:00:00;8078.12831654
S;SUL;2013-08-11 00:00:00;7523.899
SE;SUDESTE;2013-08-11 00:00:00;28165.8415
N;NORTE;2013-08-12 00:00:00;5226.24208333
NE;NORDESTE;2013-08-12 00:00:00;9257.69855312
S;SUL;2013-08-12 00:00:00;10111.14058333
SE;SUDESTE;2013-08-12 00:00:00;34326.56004167
N;NORTE;2013-08-13 00:00:00;5293.98625
NE;NORDESTE;2013-08-13 00:00:00;9499.35629167
S;SUL;2013-08-13 00:00:00;10732.80245833
SE;SUDESTE;2013-08-13 00:00:00;36200.05933333
N;NORTE;2013-08-14 00:00:00;5326.65333333
NE;NORDESTE;2013-08-14 00:00:00;9449.29779167
S;SUL;2013-08-14 00:00:00;10984.12579167
SE;SUDESTE;2013-08-14 00:00:00;35906.08866667
N;NORTE;2013-08-15 00:00:00;5493.09416667
NE;NORDESTE;2013-08-15 00:00:00;9364.44908333
S;SUL;2013-08-15 00:00:00;10804.11941667
SE;SUDESTE;2013-08-15 00:00:00;34813.783125
N;NORTE;2013-08-16 00:00:00;5248.10208333
NE;NORDESTE;2013-08-16 00:00:00;9451.21629167
S;SUL;2013-08-16 00:00:00;10685.0735
SE;SUDESTE;2013-08-16 00:00:00;34628.458625
N;NORTE;2013-08-17 00:00:00;4984.61666667
NE;NORDESTE;2013-08-17 00:00:00;8915.818375
S;SUL;2013-08-17 00:00:00;9177.19345833
SE;SUDESTE;2013-08-17 00:00:00;32189.80120833
N;NORTE;2013-08-18 00:00:00;4685.93833333
NE;NORDESTE;2013-08-18 00:00:00;8101.35420833
S;SUL;2013-08-18 00:00:00;7667.497375
SE;SUDESTE;2013-08-18 00:00:00;28240.35904167
N;NORTE;2013-08-19 00:00:00;5132.85166667
NE;NORDESTE;2013-08-19 00:00:00;8994.57116667
S;SUL;2013-08-19 00:00:00;10221.947875
SE;SUDESTE;2013-08-19 00:00:00;33939.99383333
N;NORTE;2013-08-20 00:00:00;5218.79958333
NE;NORDESTE;2013-08-20 00:00:00;9098.67995833
S;SUL;2013-08-20 00:00:00;10584.27291667
SE;SUDESTE;2013-08-20 00:00:00;35094.06079167
N;NORTE;2013-08-21 00:00:00;5331.08125
NE;NORDESTE;2013-08-21 00:00:00;9115.95445833
S;SUL;2013-08-21 00:00:00;10698.06595833
SE;SUDESTE;2013-08-21 00:00:00;35364.83358333
N;NORTE;2013-08-22 00:00:00;5211.68416667
NE;NORDESTE;2013-08-22 00:00:00;9309.02516667
S;SUL;2013-08-22 00:00:00;10795.30475
SE;SUDESTE;2013-08-22 00:00:00;35832.46954167
N;NORTE;2013-08-23 00:00:00;5218.595
NE;NORDESTE;2013-08-23 00:00:00;9250.116125
S;SUL;2013-08-23 00:00:00;10966.87220833
SE;SUDESTE;2013-08-23 00:00:00;36475.33383333
N;NORTE;2013-08-24 00:00:00;5122.14708333
NE;NORDESTE;2013-08-24 00:00:00;8890.41266667
S;SUL;2013-08-24 00:00:00;9486.593625
SE;SUDESTE;2013-08-24 00:00:00;33297.31829167
N;NORTE;2013-08-25 00:00:00;4920.41958333
NE;NORDESTE;2013-08-25 00:00:00;8058.33008333
S;SUL;2013-08-25 00:00:00;8079.942125
SE;SUDESTE;2013-08-25 00:00:00;29792.380625
N;NORTE;2013-08-26 00:00:00;5425.66333333
NE;NORDESTE;2013-08-26 00:00:00;9185.46883333
S;SUL;2013-08-26 00:00:00;10725.95554167
SE;SUDESTE;2013-08-26 00:00:00;35068.610125
N;NORTE;2013-08-27 00:00:00;5436.58208333
NE;NORDESTE;2013-08-27 00:00:00;9491.26179167
S;SUL;2013-08-27 00:00:00;11059.41116667
SE;SUDESTE;2013-08-27 00:00:00;35289.22895833
N;NORTE;2013-08-28 00:00:00;5438.35095833
NE;NORDESTE;2013-08-28 00:00:00;8330.70520833
S;SUL;2013-08-28 00:00:00;10771.52229167
SE;SUDESTE;2013-08-28 00:00:00;34384.31783333
N;NORTE;2013-08-29 00:00:00;5337.47191667
NE;NORDESTE;2013-08-29 00:00:00;9155.34008333
S;SUL;2013-08-29 00:00:00;10766.20225
SE;SUDESTE;2013-08-29 00:00:00;34187.09616667
N;NORTE;2013-08-30 00:00:00;5287.42458333
NE;NORDESTE;2013-08-30 00:00:00;9103.35195833
S;SUL;2013-08-30 00:00:00;10634.01908333
SE;SUDESTE;2013-08-30 00:00:00;34834.82570833
N;NORTE;2013-08-31 00:00:00;5075.36208333
NE;NORDESTE;2013-08-31 00:00:00;8637.06625
S;SUL;2013-08-31 00:00:00;8917.197875
SE;SUDESTE;2013-08-31 00:00:00;32469.126
N;NORTE;2013-09-01 00:00:00;4790.66441667
NE;NORDESTE;2013-09-01 00:00:00;7882.53183333
S;SUL;2013-09-01 00:00:00;7577.39275
SE;SUDESTE;2013-09-01 00:00:00;28891.82495833
N;NORTE;2013-09-02 00:00:00;5302.90016667
NE;NORDESTE;2013-09-02 00:00:00;8994.816875
S;SUL;2013-09-02 00:00:00;10005.316625
SE;SUDESTE;2013-09-02 00:00:00;35697.73545833
N;NORTE;2013-09-03 00:00:00;5223.7225
NE;NORDESTE;2013-09-03 00:00:00;9295.86258333
S;SUL;2013-09-03 00:00:00;10592.064
SE;SUDESTE;2013-09-03 00:00:00;36684.35520833
N;NORTE;2013-09-04 00:00:00;5206.69166667
NE;NORDESTE;2013-09-04 00:00:00;9432.67879167
S;SUL;2013-09-04 00:00:00;10621.5345
SE;SUDESTE;2013-09-04 00:00:00;36117.29158333
N;NORTE;2013-09-05 00:00:00;5261.64375
NE;NORDESTE;2013-09-05 00:00:00;9469.32045833
S;SUL;2013-09-05 00:00:00;10507.842875
SE;SUDESTE;2013-09-05 00:00:00;35449.23279167
N;NORTE;2013-09-06 00:00:00;5151.51916667
NE;NORDESTE;2013-09-06 00:00:00;9380.881375
S;SUL;2013-09-06 00:00:00;10389.92083333
